epoch,loss,test_loss(cost),wight,n_grad
217, 437.11702833213707, 403.1620494461146, [ 0.29310526 40.48873588 -0.96816117], [ 2.03271853 -1.26666654  5.07045456]
218, 581.5970929006427, 403.18542002836665, [ 0.29836193 40.48543555 -0.97543454], [ 5.25666549 -3.30033614 -7.27337391]
219, 299.9234720872545, 403.18405698536395, [ 0.29699388 40.48835785 -0.97178295], [-1.36804399  2.92230098  3.65158954]
220, 386.6516335868305, 403.1857712766136, [ 0.30833337 40.48339932 -0.97039879], [11.33949047 -4.95853002  1.38415862]
221, 298.8505594288238, 403.14079302000135, [ 0.29904902 40.48107973 -0.96878333], [-9.28435356 -2.31958272  1.61546002]
222, 474.2636269547654, 403.1598193334323, [ 0.31108    40.48570497 -0.95728231], [12.03098248  4.6252323  11.50102597]
223, 322.94347807493995, 403.1637771398304, [ 0.31594625 40.48766487 -0.95138312], [4.86625108 1.95990418 5.89918926]
224, 425.9700560035037, 403.17997344042504, [ 0.30894252 40.49540768 -0.95008306], [-7.00372967  7.74280741  1.3000605 ]
225, 483.10340060667886, 403.2058217665757, [ 0.31281527 40.49681608 -0.9521004 ], [ 3.87274446  1.40840041 -2.01734465]
226, 468.5231157166647, 403.1802145869788, [ 0.31035253 40.49682236 -0.94681616], [-2.46273412  0.0062819   5.28424552]
227, 240.43458372610058, 403.1816498180253, [ 0.30772334 40.50098437 -0.94305108], [-2.6291896   4.16201262  3.76507451]
228, 447.74124261845395, 403.241075676346, [ 0.31085877 40.5144281  -0.93681793], [ 3.13542794 13.44372295  6.23315037]
229, 455.48500336563467, 403.19547750098144, [ 0.31533143 40.50206042 -0.93899772], [  4.47265852 -12.36767792  -2.17978876]
230, 409.7905115686493, 403.2642596022491, [ 0.31623364 40.50679734 -0.95071416], [  0.90220635   4.73692163 -11.7164383 ]
231, 322.8540869293876, 403.2780650860262, [ 0.31119414 40.51033193 -0.95345893], [-5.03950019  3.53459405 -2.74477276]
232, 381.5142562652545, 403.2813490531685, [ 0.31234942 40.51407539 -0.94769253], [1.15528093 3.7434602  5.76639996]
233, 377.19484735116646, 403.2996082300379, [ 0.32221199 40.51700506 -0.94013514], [9.8625742  2.92966613 7.55739224]
234, 371.94735778470465, 403.3226954404815, [ 0.32156545 40.51900115 -0.94423334], [-0.6465414   1.99608728 -4.09820518]
235, 355.2102154719107, 403.24602506496717, [ 0.31691075 40.51567518 -0.93121595], [-4.65470107 -3.32597069 13.01738904]
236, 340.25073852749244, 403.18626786595456, [ 0.30941795 40.51010845 -0.92888017], [-7.492798   -5.5667312   2.33578721]
237, 403.5361867401274, 403.2224917469975, [ 0.30857403 40.51824554 -0.9274349 ], [-0.84391846  8.13709603  1.4452657 ]
238, 255.63842307814096, 403.1856186523663, [ 0.30870834 40.51218678 -0.9260593 ], [ 0.13431003 -6.05875682  1.37560381]
239, 414.52979819836406, 403.1695018996834, [ 0.31845377 40.5115527  -0.91408929], [ 9.7454236  -0.63408186 11.97000767]
240, 401.3700894738167, 403.21920575557016, [ 0.31356893 40.52041354 -0.91886788], [-4.88483687  8.86083271 -4.7785864 ]
241, 353.81549754529465, 403.20801377429603, [ 0.31580604 40.51723865 -0.91867915], [ 2.23711156 -3.174888    0.18872322]
242, 321.11892001812106, 403.16803157042114, [ 0.31258763 40.51748732 -0.90934434], [-3.21841025  0.24867461  9.33480922]
243, 375.99345809245176, 403.1113161062712, [ 0.30524163 40.51166982 -0.90811808], [-7.34600626 -5.81749865  1.22626649]
244, 267.8341197292754, 403.13758497606995, [ 0.30367627 40.52032893 -0.9035027 ], [-1.56535517  8.65911129  4.61537893]
245, 211.73806331568488, 403.08474764643745, [ 0.30095226 40.51450651 -0.89946969], [-2.72401457 -5.82242342  4.03301369]
246, 288.13869902185354, 403.0867190365501, [ 0.30477578 40.51394244 -0.89768823], [ 3.8235285  -0.56407111  1.78145476]
247, 374.5802879627781, 403.11027771203595, [ 0.30950375 40.51102616 -0.90520047], [ 4.72796129 -2.91628026 -7.51224394]
248, 227.13313610528402, 403.0718135034979, [ 0.30269776 40.51021499 -0.90095798], [-6.80598754 -0.81117052  4.2424907 ]
249, 416.6391347061022, 402.9960704544468, [ 0.29675861 40.49805583 -0.90283873], [ -5.9391447  -12.15915742  -1.88074297]
250, 376.74093866693414, 402.96600637476143, [ 0.29259807 40.50048566 -0.893659  ], [-4.16054491  2.42983289  9.17972831]
251, 583.1239695955713, 403.0319867033834, [ 0.28586186 40.50588797 -0.91027078], [ -6.73620719   5.402308   -16.61177861]
252, 404.6613059253183, 402.9911941970849, [ 0.28471293 40.49859411 -0.91070045], [-1.1489284  -7.29386117 -0.42967243]
253, 334.9133138597919, 402.96484343967256, [ 0.28611624 40.49060933 -0.91427171], [ 1.40330394 -7.98478371 -3.57126075]
254, 426.9033105287287, 402.95141790026565, [ 0.28760111 40.48960189 -0.91066576], [ 1.48487564 -1.00743481  3.60594553]
255, 315.20184401234945, 402.9607313234522, [ 0.29066909 40.49335534 -0.90495579], [3.06797349 3.75344858 5.70997839]
256, 451.3946874505397, 402.91740358403274, [ 0.28982063 40.48469861 -0.90646471], [-0.84845863 -8.65673618 -1.50892074]
257, 483.3691631764318, 403.0010736655274, [ 0.29773731 40.49236087 -0.91239015], [ 7.91668224  7.66226897 -5.92544551]
258, 528.2902295546554, 402.9682656696786, [ 0.28626001 40.49449644 -0.90908874], [-11.47729504   2.13556717   3.30141376]
259, 342.12137981823986, 403.00198529544355, [ 0.28877475 40.50249941 -0.90433482], [2.51473459 8.00296512 4.75392094]
260, 285.7287972334421, 403.0032754509593, [ 0.2877916  40.50623481 -0.89965483], [-0.98315007  3.73540116  4.67999067]
261, 450.7938634129005, 403.03585106500674, [ 0.29175182 40.50773586 -0.90354925], [ 3.96022276  1.50104952 -3.89442496]
262, 343.5607167307782, 403.0551918190397, [ 0.28929765 40.51101979 -0.90612961], [-2.45417314  3.28392943 -2.58036028]
263, 305.6617961203445, 403.0457834522756, [ 0.29379724 40.50825814 -0.90392336], [ 4.49958795 -2.76164879  2.20625346]
264, 467.6661163182783, 403.0557763365369, [ 0.28996542 40.51073953 -0.90618152], [-3.83181278  2.4813898  -2.25816206]
265, 326.94389028500706, 403.0726664396944, [ 0.29002471 40.5106646  -0.91120794], [ 0.05928468 -0.07492343 -5.02642361]
266, 391.27157972903444, 403.08108409257943, [ 0.28397631 40.51457538 -0.91259   ], [-6.04839893  3.91077078 -1.38205663]
267, 367.4189209012002, 403.0593266875296, [ 0.28261144 40.51525131 -0.90627837], [-1.36487085  0.6759375   6.31163338]
268, 259.6448434857498, 403.01355290024753, [ 0.28157033 40.5090623  -0.90344905], [-1.0411123  -6.18901717  2.82931863]
269, 462.5038513225481, 403.01192091121777, [ 0.27233006 40.51385059 -0.9031176 ], [-9.24026776  4.78829723  0.33145106]
270, 330.4910898935384, 402.97689299928885, [ 0.27039402 40.50977026 -0.90085318], [-1.93603853 -4.08033662  2.26441455]
271, 385.56020449709035, 402.94051614403395, [ 0.26950975 40.51096417 -0.88891459], [-0.8842673   1.19391265 11.9385935 ]
272, 415.0350060118684, 402.9604774703619, [ 0.26908796 40.51091693 -0.89526784], [-0.42178938 -0.04724009 -6.35325312]
273, 357.4716477836598, 402.96258301427423, [ 0.27525422 40.51271615 -0.88786121], [6.16625859 1.79922005 7.40663432]
274, 350.69531729601954, 402.94339865589035, [ 0.2728994  40.50949764 -0.88926808], [-2.35481882 -3.21851232 -1.40687112]
275, 358.3818029138701, 402.9001566218929, [ 0.28217745 40.49711398 -0.88828575], [  9.27805043 -12.38365424   0.98232714]
276, 302.6486181012998, 402.85549751422275, [ 0.2842932  40.48803938 -0.88758659], [ 2.11574718 -9.07459749  0.69916076]
277, 328.4359256455419, 402.8635194140195, [ 0.28261901 40.49418053 -0.88165899], [-1.67418798  6.1411439   5.92760264]
278, 546.6156870235225, 402.8841738210189, [ 0.27712518 40.50555048 -0.87433335], [-5.49383144 11.36994964  7.32563479]
279, 361.56005436139736, 402.8817279871179, [ 0.26477445 40.50994975 -0.87696152], [-12.35073357   4.39927552  -2.6281691 ]
280, 357.9105866280004, 402.8622111791501, [ 0.26453848 40.50687924 -0.87624233], [-0.2359698  -3.07051198  0.71919474]
281, 345.51815113676753, 402.94621997897065, [ 0.26315635 40.51782971 -0.88494625], [-1.38213205 10.9504668  -8.70392314]
282, 394.20667782904513, 402.91015505562046, [ 0.25781353 40.5175622  -0.87906206], [-5.34281478 -0.26750822  5.88419708]
283, 318.8548998936918, 402.9133879006183, [ 0.25453189 40.51267811 -0.89058672], [ -3.28163949  -4.88409271 -11.52466939]
284, 355.7557641057763, 402.9288744525025, [ 0.25910276 40.51206669 -0.89237413], [ 4.57087133 -0.6114144  -1.78740281]
285, 329.9523235258805, 402.92947860122564, [ 0.24888216 40.51852586 -0.89069573], [-10.22060005   6.45917111   1.67839633]
286, 380.21325597657074, 402.9793357646329, [ 0.25560316 40.52500959 -0.88957966], [6.72099842 6.48372852 1.1160706 ]
287, 296.5943414988244, 403.0025689244736, [ 0.25318885 40.53135713 -0.8882938 ], [-2.41431288  6.34753711  1.28585824]
288, 339.8090621367241, 403.0373199638164, [ 0.25715775 40.53677825 -0.88661479], [3.9688982  5.42112445 1.67901292]
289, 465.4482755132157, 403.04470625938467, [ 0.25793184 40.53989111 -0.88314027], [0.77409224 3.11286017 3.47451727]
290, 239.30102778009172, 403.0304618783742, [ 0.25460275 40.53976757 -0.88185432], [-3.32908436 -0.12354736  1.28595628]
291, 548.0416214379292, 403.0079183864649, [ 0.25393253 40.5365047  -0.88095809], [-0.67022872 -3.26286691  0.89622752]
292, 439.789390018948, 403.0315990019218, [ 0.25152061 40.53823316 -0.88723497], [-2.41191781  1.72845811 -6.27688271]
293, 431.4088685907859, 402.96072979847014, [ 0.24597307 40.53310357 -0.87894759], [-5.54753539 -5.12958695  8.28738557]
294, 513.0150070755076, 402.9449257339757, [ 0.23957856 40.53166992 -0.88181775], [-6.39450829 -1.43365339 -2.87016235]
295, 363.16822057974673, 402.9547378484142, [ 0.24403896 40.53174787 -0.88094932], [4.46039274 0.07795017 0.86843103]
296, 341.6438059205808, 403.0015679794805, [ 0.24048997 40.53472225 -0.89303907], [ -3.54898256   2.97438302 -12.08975005]
297, 309.9480612916067, 402.9870989382236, [ 0.23675867 40.53427185 -0.89251435], [-3.73130704 -0.45040496  0.52471241]
298, 579.2999114910313, 403.03348117076354, [ 0.23849645 40.53946408 -0.89651722], [ 1.73778539  5.19223574 -4.00286348]
299, 300.64214966950186, 403.11366913541633, [ 0.24074875 40.55119418 -0.89955221], [ 2.25229299 11.73009432 -3.03499156]
300, 471.12046764420717, 403.07525833626636, [ 0.23613637 40.54372311 -0.90396508], [-4.61237097 -7.47106989 -4.41287546]
301, 423.7726781433604, 403.1355389431602, [ 0.23660839 40.55107471 -0.90957012], [ 0.4720171   7.35160296 -5.60503788]
302, 379.21543811520627, 403.16673621286327, [ 0.23647557 40.55661068 -0.90997736], [-0.13282243  5.5359705  -0.40724077]
303, 331.59877008909575, 403.16562380589704, [ 0.23949772 40.55591504 -0.90831775], [ 3.02215293 -0.69564326  1.65961585]
304, 486.5106370882628, 403.1666011770249, [ 0.23775005 40.55721433 -0.90793418], [-1.74766999  1.29929723  0.38356905]
305, 334.9461522704828, 403.11766020721575, [ 0.23642328 40.55003634 -0.90611601], [-1.32677325 -7.17799498  1.81817216]
306, 337.4672860260756, 403.0962867498557, [ 0.23595584 40.5491571  -0.9015936 ], [-0.46743924 -0.87924327  4.52240522]
307, 383.58607586119984, 403.08665835429883, [ 0.24617506 40.54415336 -0.89845558], [10.21922259 -5.00373387  3.13801777]
308, 381.45244039623816, 403.09706702886746, [ 0.25152615 40.5483736  -0.89033003], [5.351084   4.22023584 8.12554995]
309, 305.15670798942347, 403.08237418721933, [ 0.2454561  40.54853699 -0.89069713], [-6.0700436   0.16339696 -0.36709834]
310, 250.84095433357948, 403.0818057894874, [ 0.24687756 40.54733784 -0.89129927], [ 1.42145679 -1.19915703 -0.602139  ]
311, 326.25277702188976, 403.0851853353116, [ 0.25056058 40.54691828 -0.889947  ], [ 3.68302051 -0.41955924  1.35226948]
312, 330.64823758057753, 403.0817356528597, [ 0.25145524 40.54440873 -0.89223918], [ 0.89465674 -2.50954886 -2.29218012]
313, 389.81063312094244, 403.03605510971937, [ 0.24420466 40.54590146 -0.88218326], [-7.25057795  1.49272884 10.05592374]
314, 383.9156393799586, 403.07990380406744, [ 0.23787675 40.55426616 -0.88688427], [-6.32791089  8.36470583 -4.70101537]
315, 399.6966083174744, 403.09377671503245, [ 0.24700728 40.55001033 -0.89042759], [ 9.13053336 -4.25583877 -3.5433126 ]
316, 331.33575197357897, 403.0649908742798, [ 0.24762287 40.54603339 -0.88778935], [ 0.61558787 -3.97693493  2.63823825]
317, 338.96261668247394, 403.03487417309674, [ 0.24562334 40.54501459 -0.88210004], [-1.99953313 -1.01880376  5.68930631]
318, 323.76052042314024, 403.00625474030284, [ 0.2480239  40.5454646  -0.87078362], [ 2.40056722  0.45000961 11.31641846]
319, 489.64412253046845, 403.0889294182818, [ 0.24288312 40.56109258 -0.8742965 ], [-5.14078401 15.62798828 -3.51288204]
320, 441.69004212647326, 403.0411260704553, [ 0.24039745 40.56001745 -0.86371124], [-2.48566565 -1.07513524 10.58526116]
321, 347.73861519733725, 403.0691407007833, [ 0.23940363 40.56079666 -0.87170802], [-0.99382804  0.77921405 -7.99677959]
322, 355.7195708165117, 403.04730661593254, [ 0.22695911 40.56287718 -0.87195107], [-12.4445112    2.08051519  -0.24305019]
323, 396.88038235609923, 403.0487235099239, [ 0.22933105 40.5594521  -0.87607048], [ 2.37193963 -3.42508049 -4.11940568]
324, 377.1406996931351, 403.0216928943865, [ 0.2240736  40.56417432 -0.86443593], [-5.25745859  4.72222643 11.63454421]
325, 303.6019556528901, 403.05571120005027, [ 0.22727628 40.57026433 -0.86199373], [3.20268717 6.09000215 2.4422075 ]
326, 382.26138913224656, 403.0673024677197, [ 0.22744963 40.57167161 -0.86302338], [ 0.17335149  1.40727923 -1.02965657]
327, 314.2222510039543, 403.0651766391097, [ 0.23212057 40.57495021 -0.85303761], [4.67093723 3.27860188 9.98577647]
328, 417.73843127207897, 403.04128214614406, [ 0.22500605 40.57286765 -0.85513873], [-7.1145235  -2.08255489 -2.10112674]
329, 393.3940352961723, 403.0416560253658, [ 0.21694588 40.57673085 -0.85542329], [-8.06016583  3.86319543 -0.28455517]
330, 314.8064117975834, 403.07153051945176, [ 0.21970221 40.58192643 -0.8535425 ], [2.75632557 5.19557719 1.88078954]
331, 337.3415301624241, 403.0806741982306, [ 0.22379466 40.58576986 -0.84647678], [4.09245083 3.84343569 7.06571572]
332, 331.08756540798487, 403.1253157884338, [ 0.22147508 40.58991303 -0.85504101], [-2.31958031  4.14316933 -8.56422202]
333, 414.81994362138556, 403.13035381392103, [ 0.21966725 40.59314216 -0.85262065], [-1.80782731  3.22913042  2.42035611]
334, 429.0033724615352, 403.1453619801942, [ 0.2310006  40.59368246 -0.84690524], [11.33335116  0.54029942  5.71541205]
335, 351.0548340673319, 403.1521854354722, [ 0.22726567 40.59484685 -0.85012502], [-3.73493555  1.16439107 -3.219785  ]
336, 329.5794443259145, 403.1736569394563, [ 0.2310265  40.59803902 -0.84815819], [3.76083688 3.19216826 1.9668368 ]
337, 319.88207832947313, 403.1101874841984, [ 0.23280607 40.59092508 -0.83928628], [ 1.7795705  -7.11394138  8.8719046 ]
338, 360.3115399921112, 403.1920515169568, [ 0.23489717 40.60062615 -0.84616922], [ 2.09110103  9.70106927 -6.88294059]
339, 421.071127217139, 403.21582416148624, [ 0.2377214  40.60030075 -0.85162764], [ 2.82422469 -0.32540073 -5.45841506]
340, 333.81029466183156, 403.20414712296827, [ 0.23459624 40.59928329 -0.85239194], [-3.12516097 -1.01745221 -0.76430765]
341, 338.5836292806642, 403.2051210009355, [ 0.23614625 40.59954842 -0.85094901], [1.55001268 0.2651239  1.44293958]
342, 457.32979272680154, 403.24582861893526, [ 0.25223036 40.59661799 -0.85482604], [16.08411354 -2.93042922 -3.87703501]
343, 345.37749107072676, 403.20383840251264, [ 0.24593495 40.59388782 -0.85193274], [-6.29540982 -2.73016771  2.89330263]
344, 434.2368725775042, 403.1586588229078, [ 0.25547307 40.57982788 -0.85377627], [  9.53811905 -14.05994438  -1.84353213]
345, 338.26801295201483, 403.1139432310523, [ 0.2521665  40.58159445 -0.83993827], [-3.30657392  1.76657335 13.83800018]
346, 283.92069122761444, 403.09345978264554, [ 0.25592022 40.57814467 -0.8362879 ], [ 3.75372312 -3.44978547  3.65036574]
347, 365.76069121260343, 403.15907302434573, [ 0.25901079 40.5872473  -0.83840157], [ 3.09057143  9.10263357 -2.1136631 ]
348, 454.1540520795284, 403.18135960581606, [ 0.26842015 40.5881754  -0.83561774], [9.40935369 0.92810226 2.78382481]
349, 275.9449968059164, 403.1754009264041, [ 0.27006283 40.58531287 -0.83722743], [ 1.64267994 -2.8625351  -1.60968365]
350, 239.84095151441375, 403.25723285283595, [ 0.27820746 40.59164245 -0.84458108], [ 8.14463429  6.32958508 -7.35365262]
351, 330.1511747541701, 403.2935053276069, [ 0.27777784 40.59271069 -0.85420152], [-0.42962634  1.06824057 -9.62044034]
352, 432.0258997101656, 403.2815564606246, [ 0.2756876  40.59651147 -0.84595096], [-2.09023277  3.80078008  8.25055485]
353, 377.23141716450016, 403.2820013915539, [ 0.27434581 40.6016454  -0.8385333 ], [-1.34179714  5.13392831  7.41766007]
354, 435.3141554896515, 403.3074644457072, [ 0.27701302 40.60086615 -0.84535525], [ 2.66721579 -0.77925454 -6.82195087]
355, 312.80320028220484, 403.2749263357192, [ 0.27718167 40.59411889 -0.84668524], [ 0.16864883 -6.74725109 -1.32998613]
356, 403.6913899711519, 403.2283783680674, [ 0.27447261 40.59048491 -0.84092581], [-2.70906168 -3.63398099  5.7594272 ]
357, 452.16842711601777, 403.2201846672171, [ 0.27860573 40.58232894 -0.84861302], [ 4.13312105 -8.15597168 -7.68720532]
358, 333.413215157032, 403.1832700976245, [ 0.27161088 40.57850614 -0.84977318], [-6.99485226 -3.82279916 -1.16016465]
359, 294.051842406216, 403.1934887026237, [ 0.27610441 40.57873421 -0.84865544], [4.49353433 0.22806642 1.11774728]
360, 354.57462254981164, 403.15461006332066, [ 0.27318957 40.57787673 -0.84072149], [-2.91484548 -0.85748248  7.9339464 ]
361, 604.0901964342752, 403.0827908303662, [ 0.26993286 40.57118187 -0.83276406], [-3.25670495 -6.69485751  7.95742628]
362, 352.1129181835932, 403.11728417334496, [ 0.27756247 40.57631311 -0.8281087 ], [7.62960814 5.13123915 4.65536322]
363, 331.44984469673574, 403.1317903366721, [ 0.2758631  40.57887548 -0.82971143], [-1.69937432  2.56237426 -1.60272801]
364, 314.7215283695566, 403.1170571365931, [ 0.27451841 40.57659533 -0.83019998], [-1.34468392 -2.28015424 -0.48855348]
365, 280.8861449373182, 403.112856100912, [ 0.27321923 40.57378397 -0.83478486], [-1.29918252 -2.81136017 -4.58487729]
366, 438.6905066467848, 403.0412410744704, [ 0.26308586 40.57156947 -0.82518416], [-10.13337128  -2.21449694   9.60069489]
367, 440.5097387592061, 403.0351827588035, [ 0.26288034 40.57453954 -0.81842529], [-0.20551377  2.97006684  6.75887672]
368, 456.66545021260373, 403.03810686483223, [ 0.26314959 40.57457229 -0.81904511], [ 0.26924354  0.03275429 -0.6198271 ]
369, 413.6450327150997, 403.08095192296713, [ 0.26454218 40.58182402 -0.81875688], [1.39259213 7.25172816 0.28823664]
370, 428.4033834220221, 403.087232493044, [ 0.25711959 40.58569861 -0.8204769 ], [-7.42259122  3.87459223 -1.72001916]
371, 295.5021447798231, 403.09875798397013, [ 0.25945594 40.59150671 -0.81206269], [2.3363506  5.80809346 8.41421148]
372, 330.78865500122794, 403.14114598085655, [ 0.26103258 40.60328042 -0.80354402], [ 1.57663629 11.77371743  8.51866785]
373, 340.7036452460809, 403.1737062702478, [ 0.25290372 40.61199554 -0.80560268], [-8.12885946  8.71511552 -2.05865849]
374, 243.2470540543909, 403.1448122284007, [ 0.25299051 40.60921118 -0.80132278], [ 0.08679293 -2.78435742  4.2798951 ]
375, 284.39247004159296, 403.13971408873186, [ 0.25358764 40.6088447  -0.79984291], [ 0.59713483 -0.36648334  1.47987254]
376, 469.3417537823488, 403.16794771087234, [ 0.25838638 40.6145361  -0.7945739 ], [4.79873214 5.6913999  5.26901138]
377, 290.5990421287819, 403.1228614726717, [ 0.26472872 40.60549466 -0.79067693], [ 6.34234206 -9.04144196  3.89696663]
378, 395.8649479265489, 403.1635924065249, [ 0.26294817 40.61320657 -0.79154827], [-1.78054289  7.71191627 -0.87133923]
379, 484.87206172129174, 403.04722988307054, [ 0.25931786 40.60480292 -0.7726063 ], [-3.63031383 -8.4036538  18.94196877]
380, 416.68385003391273, 403.05352016109146, [ 0.25422917 40.60843325 -0.77264943], [-5.0886919   3.63032807 -0.0431329 ]
381, 455.91830143403627, 403.0492303715608, [ 0.26236062 40.61074498 -0.75992413], [ 8.13145026  2.31173009 12.72529985]
382, 423.51266731125696, 403.1259667776766, [ 0.26091577 40.61732831 -0.77406513], [ -1.44484562   6.58333199 -14.14099259]
383, 378.1206698508792, 403.1282293491958, [ 0.24967718 40.62260319 -0.77526041], [-11.23859626   5.27488464  -1.19528023]
384, 404.0410039737732, 403.1824946492702, [ 0.24514686 40.6362473  -0.77210862], [-4.53031654 13.64410386  3.15178743]
385, 293.19793633986205, 403.1868847995146, [ 0.24985545 40.62993057 -0.78072842], [ 4.70859232 -6.31673224 -8.61979677]
386, 244.24131594434363, 403.1450749987742, [ 0.25131595 40.62443622 -0.77592951], [ 1.46049206 -5.49434787  4.79891064]
387, 336.93972295660313, 403.15694771806926, [ 0.25140825 40.62897269 -0.77151495], [0.09230362 4.53647454 4.4145564 ]
388, 297.3907380663062, 403.11524310707244, [ 0.25302177 40.62098918 -0.7710523 ], [ 1.61351638 -7.98351059  0.46265152]
389, 284.6252290791161, 403.10660070791977, [ 0.25552627 40.62174402 -0.76470849], [2.50450703 0.75484028 6.34380727]
390, 451.20628003005055, 403.1057250012238, [ 0.25296505 40.6277729  -0.75580403], [-2.56122738  6.02887963  8.90446333]
391, 324.93140949141724, 403.03348100928866, [ 0.24457506 40.62346518 -0.74763058], [-8.38998473 -4.30772575  8.17344979]
392, 311.2064753248706, 403.00561707012554, [ 0.24943781 40.61860281 -0.74308058], [ 4.86275434 -4.86236828  4.54999363]
393, 279.96042547535444, 402.9438247839713, [ 0.24061319 40.6172229  -0.73323901], [-8.82462801 -1.37990575  9.84157647]
394, 361.7729921324964, 402.9876864352471, [ 0.24888594 40.62558205 -0.7248625 ], [8.27275625 8.35914807 8.37650367]
395, 368.14277244729806, 402.9310838382386, [ 0.24481952 40.61892488 -0.72212498], [-4.06642626 -6.65717182  2.73752785]
396, 427.42469875230415, 402.91273369661053, [ 0.24338135 40.62164782 -0.71226901], [-1.43816891  2.72294526  9.85596789]
397, 367.22070848908356, 402.9414387678053, [ 0.25189319 40.62247115 -0.7125714 ], [ 8.51184419  0.82332878 -0.30238931]
398, 295.22771253951396, 402.9827853010037, [ 0.26437658 40.6242168  -0.71167133], [12.48338739  1.7456466   0.9000626 ]
399, 355.29149512570007, 403.00188852912174, [ 0.26379554 40.62368868 -0.7195304 ], [-0.58103496 -0.52811519 -7.85906269]
400, 485.2005308561963, 402.9571278885092, [ 0.26588968 40.61272033 -0.72307569], [  2.09413105 -10.96835294  -3.54528912]
401, 414.90634934803876, 402.95438321811605, [ 0.26147285 40.61843305 -0.71564368], [-4.41682911  5.71272143  7.43200634]
402, 306.8455154445173, 402.9462198690963, [ 0.26638919 40.61710327 -0.71088731], [ 4.91634265 -1.32978489  4.75637363]
403, 312.27437201759614, 402.97916260263605, [ 0.26501192 40.62075294 -0.71632624], [-1.37727121  3.64967414 -5.43893446]
404, 370.61516216697, 402.98355126828545, [ 0.26518628 40.61816449 -0.72241188], [ 0.17436143 -2.58845481 -6.0856395 ]
405, 525.440565202284, 402.96710169224235, [ 0.26701282 40.61692367 -0.71758761], [ 1.82654251 -1.24081863  4.82426996]
406, 293.53017190620426, 402.95976731352056, [ 0.27297212 40.61429556 -0.71453836], [ 5.95929473 -2.62810607  3.04924556]
407, 224.15831918083856, 402.913975630045, [ 0.27033967 40.60642786 -0.71630802], [-2.63244202 -7.86770296 -1.76965079]
408, 295.84340875709614, 402.89785676336396, [ 0.27918246 40.59779618 -0.71869303], [ 8.84278748 -8.63167922 -2.38501511]
409, 364.46243724091056, 402.96332887136504, [ 0.27254201 40.60726135 -0.72905992], [ -6.64045126   9.46517397 -10.36688526]
410, 393.82954041485567, 402.97262569642044, [ 0.27938596 40.60448054 -0.73092543], [ 6.84394914 -2.78081762 -1.86551667]
411, 235.43421179450905, 402.92931005719004, [ 0.27798979 40.59974484 -0.72660948], [-1.39617246 -4.73569227  4.31595197]
412, 314.9736476123311, 402.9550818344233, [ 0.27803756 40.60799856 -0.71993787], [0.04777157 8.25372086 6.67161082]
413, 333.72703204704953, 402.9398739289379, [ 0.27720729 40.60652982 -0.71837477], [-0.83027171 -1.46874501  1.5631032 ]
414, 488.69867367174055, 402.88090183007466, [ 0.2649247  40.60622104 -0.71067642], [-12.28259175  -0.30878197   7.69834219]
415, 358.20714102008344, 402.86625926347534, [ 0.26780305 40.60555446 -0.70437099], [ 2.87834969 -0.66657344  6.30542959]
416, 258.4638983906672, 402.92072759374963, [ 0.27072864 40.60994968 -0.71168093], [ 2.92559599  4.39521406 -7.30993945]
417, 279.69313374756894, 402.94528590466604, [ 0.27284907 40.60851819 -0.72052005], [ 2.12043162 -1.43148751 -8.83912024]
418, 499.2825879707191, 402.8838399240508, [ 0.28100617 40.60016935 -0.70797349], [ 8.15709493 -8.34883718 12.54656839]
419, 356.5540202705951, 402.90972651241697, [ 0.28689766 40.59789117 -0.71529373], [ 5.89149195 -2.27818766 -7.32024379]
420, 360.7134345706481, 402.8490264034624, [ 0.28502767 40.58892843 -0.71335177], [-1.8699926  -8.96273638  1.94195772]
421, 364.1165877693657, 402.8698615225192, [ 0.27615965 40.59638546 -0.7147997 ], [-8.86801495  7.45702873 -1.44792966]
422, 249.58148819723488, 402.8912060663383, [ 0.28099464 40.59895017 -0.7126864 ], [4.83499067 2.56471008 2.11330482]
423, 341.3045376929994, 402.8717109438748, [ 0.28065537 40.59431256 -0.71506022], [-0.33927736 -4.63760304 -2.37381881]
424, 345.57350772780904, 402.88366109267037, [ 0.28828223 40.59205207 -0.71608113], [ 7.6268617  -2.26049633 -1.02091666]
425, 513.7701942307248, 402.928084826185, [ 0.28890461 40.59673791 -0.72161574], [ 0.62238058  4.68584036 -5.53460289]
426, 390.22034453281844, 402.9821312751933, [ 0.28817316 40.60201988 -0.73044248], [-0.73144538  5.28197018 -8.82674295]
427, 418.09267013825104, 403.0050257221533, [ 0.29151023 40.60599459 -0.72762323], [3.33706821 3.97471118 2.81924447]
428, 482.295416840975, 402.99248804220537, [ 0.29364598 40.60336401 -0.72632444], [ 2.13575317 -2.63058144  1.29879288]
429, 463.9383567250103, 403.01219393580055, [ 0.29180448 40.60931501 -0.72362996], [-1.84150702  5.95099766  2.69447773]
430, 426.15129947863085, 403.05045674018174, [ 0.29429157 40.60946076 -0.73362872], [ 2.48709224  0.1457501  -9.99875821]
431, 354.2659134913237, 403.0597445603041, [ 0.29238923 40.61294417 -0.73207626], [-1.90234064  3.48341645  1.55245825]
432, 310.3820942403742, 403.02456592694483, [ 0.29328529 40.60824646 -0.72828418], [ 0.89606587 -4.69771159  3.79207865]
433, 285.14813215400795, 403.03069033546313, [ 0.29814182 40.60775342 -0.72668444], [ 4.85652446 -0.4930394   1.59974642]
