epoch,loss,test_loss(cost),wight,bias,n_grad
457, 321.9211435815715, 385.2901774923105, [ 0.15802879 39.97739909], 0.3643931968004756, [ -0.27662304 -18.29508911]
458, 399.2220184376546, 385.36621310072667, [-0.12569739 40.32185937], 0.3643931968004756, [-3.10425746 -1.68973001]
459, 485.93920402974754, 384.93286698459747, [8.98382909e-03 3.99467726e+01], 0.3643931968004756, [12.51744433 -6.86906841]
460, 359.6187886880479, 387.40865910480153, [ 0.29003032 40.77507969], 0.3643931968004756, [-10.84837707  19.28712916]
461, 601.2396199436258, 386.03397513678254, [ 0.26535956 40.25824176], 0.3643931968004756, [  4.93743573 -19.84706189]
462, 180.00702760862455, 387.42821794163336, [ 0.53584032 40.53420452], 0.3643931968004756, [-2.96058573 13.44222729]
463, 343.8560137469443, 385.9666598639679, [ 0.44775402 39.91646808], 0.3643931968004756, [-5.66083609 -4.23686513]
464, 235.60507486516076, 386.0890221779692, [ 0.13995185 40.41900365], 0.3643931968004756, [-2.89642     6.35072846]
465, 179.69629275484846, 385.2529053183615, [ 0.04110452 40.11098782], 0.3643931968004756, [-6.66075431 12.01659265]
466, 447.5196168876085, 385.0071021881275, [-0.16177799 40.17177543], 0.3643931968004756, [-5.28936248  1.07961211]
467, 176.31821891361216, 385.2729752831838, [ 0.10040548 40.04952424], 0.3643931968004756, [ 5.79719168 -3.15925818]
468, 474.85886486284807, 386.5801357588405, [ 0.2808194  40.48426591], 0.3643931968004756, [-6.16406197 -5.02590261]
469, 327.10027440748615, 386.39000911096673, [ 0.40153571 40.25417277], 0.3643931968004756, [-1.2607689  -5.29134308]
470, 610.3409530825254, 386.81693482346424, [ 0.53937352 40.26098659], 0.3643931968004756, [ 16.06216321 -40.22118563]
471, 418.56028441821644, 385.94960878174345, [ 0.1951373  40.30008194], 0.3643931968004756, [-4.89576242  4.9569114 ]
472, 379.7305016011951, 385.9066305000587, [ 0.1573964  40.32066026], 0.3643931968004756, [10.46029853 18.96210416]
473, 421.2848806555705, 385.32903957225994, [-0.26737784 40.39426131], 0.3643931968004756, [16.46082556 37.76748561]
474, 541.6865923270751, 385.99589504118325, [ 0.37188666 40.08370877], 0.3643931968004756, [13.24719873 -5.89751699]
475, 574.9492312872633, 384.55907371645185, [-0.16312063 39.89006141], 0.3643931968004756, [  1.68038694 -30.68987958]
476, 188.66098689962314, 386.329572170854, [ 0.31245524 40.34156074], 0.3643931968004756, [14.0532819  -9.47461439]
477, 382.7289361833039, 384.76833036149003, [-1.30891798e-02  3.98529165e+01], 0.3643931968004756, [4.0118047  1.34236315]
478, 460.4145694281207, 386.2115566342634, [ 0.11320903 40.49339437], 0.3643931968004756, [-14.04359673  -7.38791229]
479, 442.9573550468855, 385.9591591478743, [ 0.38334844 40.04094105], 0.3643931968004756, [22.89761529  3.57640379]
480, 417.25175040940104, 385.5565728014088, [ 0.31255556 39.89308435], 0.3643931968004756, [-15.51700931  14.54782914]
481, 414.1093218374802, 385.3226693054255, [ 0.08564023 40.09853803], 0.3643931968004756, [-3.37888585 -8.34933775]
482, 789.8480427299646, 386.1345129920961, [ 0.0516446  40.51315525], 0.3643931968004756, [-15.48938672 -14.64897613]
483, 260.6726132883729, 386.03694474118566, [ 0.32933478 40.1736894 ], 0.3643931968004756, [1.65037633 4.24496096]
484, 866.2518317059946, 387.1055976766577, [ 0.32668162 40.63909573], 0.3643931968004756, [11.35882273 15.95139404]
485, 199.19558834507887, 386.80236005611187, [ 0.57045588 40.20216751], 0.3643931968004756, [  0.68809292 -18.44063598]
486, 689.6361163351964, 386.7633815103282, [ 0.28805952 40.54919724], 0.3643931968004756, [-13.42321275  -2.13303638]
487, 555.3110228798923, 386.2159665336746, [ 0.31483652 40.28510558], 0.3643931968004756, [18.82348865 25.62929646]
488, 281.26591194249363, 387.6700235257056, [ 0.69393653 40.41750949], 0.3643931968004756, [-10.00134745  -1.0745856 ]
489, 83.94245657080194, 385.4680069698514, [-3.49584772e-02  4.02977623e+01], 0.3643931968004756, [6.34827754 1.9164884 ]
490, 389.6444556004538, 385.40994571813053, [ 0.20903019 39.97769018], 0.3643931968004756, [ -5.05598412 -12.31594586]
491, 254.51829198170526, 385.9056509119146, [ 0.49068033 39.74787019], 0.3643931968004756, [-3.44662953 -6.54349031]
492, 371.84485674650136, 386.3016582451691, [ 0.30054758 40.3429803 ], 0.3643931968004756, [  9.93716064 -24.06211256]
493, 279.5339238617406, 386.08585111566606, [ 0.23531318 40.31901787], 0.3643931968004756, [  7.43199803 -14.28324872]
494, 282.6478025141602, 385.7090731450938, [ 0.14096498 40.24300927], 0.3643931968004756, [-19.38227383  -1.73020874]
495, 530.71027791765, 385.09123037967055, [ 0.16603535 39.80726669], 0.3643931968004756, [-9.34228716  3.91523395]
496, 362.49629487929906, 385.196993891084, [ 0.06164544 40.05270472], 0.3643931968004756, [-4.19398714  7.98380856]
497, 188.67042481188963, 385.80168505427605, [ 0.34571789 40.00600973], 0.3643931968004756, [-7.60138635  2.91909157]
498, 624.3897143141115, 386.1752861474817, [ 0.49128138 39.97316843], 0.3643931968004756, [ 21.18719219 -40.83342809]
499, 651.6935267638537, 386.0949622769585, [ 0.38590699 40.11921661], 0.3643931968004756, [2.24817196 6.70923847]
500, 123.0575603777343, 385.00242476309717, [-0.15854998 40.1666474 ], 0.3643931968004756, [-5.00006161  2.85336556]
501, 310.137109579395, 385.0395257358057, [-3.00792474e-02  4.00651303e+01], 0.3643931968004756, [-15.07246143   3.17194684]
502, 469.9272471065401, 384.7307539077886, [-0.13094797 39.97778005], 0.3643931968004756, [ -0.10962017 -19.19856975]
503, 191.5278797530316, 384.83647959363793, [-0.30034114 40.18009792], 0.3643931968004756, [-15.03714072  10.32225245]
504, 346.40442201415715, 385.4518789670838, [-3.71144109e-02  4.02919578e+01], 0.3643931968004756, [ -8.50498604 -20.95666004]
505, 348.05067368837706, 386.7608894842716, [ 0.28374006 40.55244881], 0.3643931968004756, [  2.15002543 -13.29125292]
506, 229.1495927324636, 384.8590060562911, [-0.04038203 39.95983233], 0.3643931968004756, [-16.32817144  -1.62417642]
507, 270.3761980045332, 386.99610382087155, [ 0.47183633 40.43821654], 0.3643931968004756, [ 1.76786173 13.60574981]
508, 543.4412369718183, 386.79683883671305, [ 0.38438465 40.4603691 ], 0.3643931968004756, [-25.85938902 -20.96945721]
509, 370.90159626939817, 385.9570713475389, [ 0.2404056  40.25081033], 0.3643931968004756, [ 4.96215277 -1.58541185]
510, 371.44409624353005, 386.7292158487219, [ 0.38668228 40.42933812], 0.3643931968004756, [9.93078471 2.53860281]
511, 386.80039985111824, 386.30392024031835, [ 0.3638237  40.26371576], 0.3643931968004756, [12.99332936 19.67867962]
512, 184.6019378801622, 385.61799545587985, [ 0.27176597 40.01338285], 0.3643931968004756, [-9.36072779 -8.12850773]
513, 274.8376912508723, 385.58724963920207, [ 0.26130979 40.0105741 ], 0.3643931968004756, [6.87057191 7.30445677]
514, 228.91835600808804, 385.5716183220398, [ 0.34434503 39.83468262], 0.3643931968004756, [-10.70851356   3.71223793]
515, 305.71859130962935, 386.20745094818113, [ 0.55216323 39.84965481], 0.3643931968004756, [ 4.21965519 -2.46834391]
516, 335.6763924418229, 387.09978096222176, [ 0.19529423 40.7489809 ], 0.3643931968004756, [-13.795512     2.69456326]
517, 529.9374134155213, 385.6833551011727, [-9.54098012e-03  4.03747446e+01], 0.3643931968004756, [23.67623083 -8.03931047]
518, 798.7375371200177, 385.3666163647997, [ 0.20245401 39.95837222], 0.3643931968004756, [ -7.81756528 -31.68842545]
519, 290.1418961389936, 385.64344989056883, [ 0.16813416 40.17708062], 0.3643931968004756, [3.63236235 1.90993185]
520, 454.79696434297364, 385.2963639064562, [-3.59291911e-02  4.02141427e+01], 0.3643931968004756, [-11.01042266   7.99655538]
521, 325.49926979279525, 385.5613671089243, [ 0.15065375 40.15394612], 0.3643931968004756, [ -7.17654021 -17.79693522]
522, 369.48352523459926, 386.5732691492365, [ 0.55837413 40.09472267], 0.3643931968004756, [-5.23575903  6.54032823]
523, 70.93523361978464, 385.6058920987805, [ 0.26799406 40.0117213 ], 0.3643931968004756, [-0.67787202 -9.64041861]
524, 234.7819152559063, 385.1208175838471, [-3.32906126e-02  4.01165286e+01], 0.3643931968004756, [ -2.78783303 -16.0327414 ]
525, 453.0779799105064, 385.3653585123066, [ 0.05316942 40.1605371 ], 0.3643931968004756, [-10.46082  -14.043253]
526, 529.4088752306554, 386.36363131324583, [ 0.30149937 40.36988735], 0.3643931968004756, [-2.19716722  6.15548964]
527, 413.0392904762578, 386.9359599743161, [ 0.36822702 40.53406331], 0.3643931968004756, [-20.04336058   0.31433383]
528, 349.51240187547637, 386.54305955814596, [ 0.53226776 40.12601442], 0.3643931968004756, [  0.67798498 -11.72762114]
529, 337.89133934811395, 387.1646197491238, [ 0.37353377 40.61485932], 0.3643931968004756, [ 2.17630129 10.31913417]
530, 385.2072571651137, 386.97299194478654, [ 0.15960072 40.73374323], 0.3643931968004756, [ 5.69392407 -3.93638182]
531, 355.28610858020477, 386.47246146823164, [-3.19492028e-02  4.06942127e+01], 0.3643931968004756, [-13.3602145    0.06058862]
532, 219.42264025196204, 385.11084633348065, [5.12971090e-03 4.00684673e+01], 0.3643931968004756, [-1.24880198 12.14532839]
533, 155.66665413232644, 385.48067719177266, [-0.09866229 40.35399434], 0.3643931968004756, [6.00799309 9.37226545]
534, 561.305308929892, 384.790737552047, [-0.07831085 39.95895044], 0.3643931968004756, [6.33977406 7.34606497]
535, 273.89831418675914, 385.5264392131989, [ 0.08046603 40.21627364], 0.3643931968004756, [-14.20465409 -16.88650253]
536, 199.58649673843226, 385.8618842444133, [ 0.15344461 40.30384384], 0.3643931968004756, [-0.74187094  4.04606553]
537, 402.5978147859195, 385.84914639642574, [ 0.21002369 40.23346616], 0.3643931968004756, [3.68737983 3.9493832 ]
538, 334.9668994724085, 387.081775037958, [ 0.53622311 40.38991389], 0.3643931968004756, [-3.06059519  2.92822008]
539, 332.20666035842225, 386.4037634813082, [-0.06834254 40.69230857], 0.3643931968004756, [-5.55366017 -0.2347133 ]
540, 139.34009322397094, 386.48361441074076, [-0.20367015 40.78711727], 0.3643931968004756, [9.80021506 0.94935497]
541, 296.00926776545543, 385.4854677730813, [-0.1664496 40.4023974], 0.3643931968004756, [-3.27119206  9.72158429]
542, 426.56475256218675, 385.93367479333705, [ 0.04869246 40.4341725 ], 0.3643931968004756, [ 9.23768434 -0.59732528]
543, 668.8713857894803, 385.77947503482545, [ 0.24917194 40.14560098], 0.3643931968004756, [ 24.31407351 -24.97866774]
544, 292.84508774512875, 385.02726672456976, [ 0.04760746 39.95962642], 0.3643931968004756, [ 8.67256922 -1.73644073]
545, 237.79496310802398, 385.35285460496823, [ 0.05773401 40.14858251], 0.3643931968004756, [-6.67489185 11.04676636]
546, 242.7589364761756, 384.7153959306729, [1.15306205e-02 3.97633683e+01], 0.3643931968004756, [ 0.35623578 16.45215197]
547, 334.1827907391914, 385.0127377038609, [-0.05013454 40.07082662], 0.3643931968004756, [4.15345702 2.92725485]
548, 250.78285313482434, 385.7646632231322, [ 0.33189991 40.00625138], 0.3643931968004756, [-6.85466754 -5.16724228]
549, 419.5779471702264, 385.6586885451814, [-0.06645601 40.40809492], 0.3643931968004756, [ 2.48429395 -8.08526941]
550, 306.7354028829695, 384.8362075248546, [-0.06229464 39.97115033], 0.3643931968004756, [-13.57620935 -12.98184153]
551, 505.43047550622043, 384.9338444284359, [-0.20189466 40.16392595], 0.3643931968004756, [-5.87302607  6.96784926]
552, 586.7964570487331, 386.1607620266142, [ 0.230827  40.3583745], 0.3643931968004756, [-15.00435503  12.07126789]
553, 407.35150836593465, 386.06360061052357, [ 0.1459804  40.40239443], 0.3643931968004756, [-2.36579232 13.78238458]
554, 425.1847726388223, 385.8390080728379, [-0.19765963 40.56160949], 0.3643931968004756, [-24.1499868   20.92143697]
555, 200.78418164068094, 385.90776912832786, [ 0.192116  40.2834299], 0.3643931968004756, [-10.56241165  -8.20577504]
556, 582.299037386522, 386.47927009599846, [ 0.2718219  40.45224621], 0.3643931968004756, [ 7.53941668 -6.05592946]
557, 556.2247906986593, 384.566075419963, [-0.11659386 39.83631183], 0.3643931968004756, [-6.34476186  3.45478693]
558, 289.7230973025659, 387.5157575308822, [ 0.42173289 40.69187334], 0.3643931968004756, [ 9.59807439 16.82256703]
559, 490.77689377209674, 386.5127067888593, [ 0.36478306 40.36107975], 0.3643931968004756, [-5.30077058 -6.75348987]
560, 394.8301744919947, 385.2060297737993, [ 0.21979352 39.79544579], 0.3643931968004756, [-0.55082299 -6.95555254]
561, 498.6327213710856, 384.9622065967739, [ 0.09505147 39.83287086], 0.3643931968004756, [ 22.08515835 -15.11621218]
562, 160.79971074186642, 384.7729165978101, [-0.16568852 40.04027975], 0.3643931968004756, [  2.65444538 -12.62857803]
563, 152.0977104893267, 386.4938550643656, [ 0.31801551 40.40815204], 0.3643931968004756, [ 7.4306907  13.93585902]
564, 178.62254859360914, 386.4218631706524, [ 0.2425863  40.45848801], 0.3643931968004756, [-1.93798868  3.17927193]
565, 345.8855662139307, 386.524105331952, [ 0.35112195 40.38279088], 0.3643931968004756, [5.18757575 7.57693522]
566, 339.3471810951437, 385.8787925725371, [ 0.23393809 40.21909736], 0.3643931968004756, [ 3.83090144 14.8027373 ]
567, 595.2865944673936, 387.1134822643478, [ 0.78701143 39.91890417], 0.3643931968004756, [-5.3680798 -4.494246 ]
568, 422.20236004595074, 386.3334544962291, [ 0.39429589 40.23592991], 0.3643931968004756, [19.53973147 46.63717665]
569, 750.590021170909, 385.62296386498053, [ 0.16573972 40.16895853], 0.3643931968004756, [  5.87794596 -26.66061767]
570, 313.98348413771646, 385.51062788211334, [-0.1872224  40.42582962], 0.3643931968004756, [ 4.76647264 -2.07156645]
571, 226.96606822398658, 384.7638224707523, [-0.08118788 39.94342253], 0.3643931968004756, [-1.79474174  6.43315343]
572, 508.65724012342355, 384.6661103707018, [-0.07911323 39.86675465], 0.3643931968004756, [18.85247526 -6.30014768]
573, 736.5919882771448, 384.65551943784055, [-0.4341834  40.15662631], 0.3643931968004756, [-8.6210947  14.28640146]
574, 377.08382511624706, 384.4585417218753, [-0.56675722 40.09970296], 0.3643931968004756, [-16.0768021    6.21297553]
575, 507.41066052894513, 385.09869633545446, [3.94348132e-02 4.00188474e+01], 0.3643931968004756, [22.4235185  -0.93750794]
576, 457.230812283375, 384.90225909810374, [ 0.14099252 39.67095146], 0.3643931968004756, [-4.19522009  1.69218193]
577, 652.5058442488129, 385.9560736039199, [ 0.18892848 40.30999687], 0.3643931968004756, [7.57136618 5.57814997]
578, 282.4956716087579, 386.48794452380724, [ 0.137212   40.58003558], 0.3643931968004756, [-1.48937915 -0.05963406]
579, 486.19244398428935, 385.43356759927076, [ 0.14669219 40.08566303], 0.3643931968004756, [12.03235971  2.56832906]
580, 438.3623344914495, 385.9721203717628, [ 0.22795697 40.27324309], 0.3643931968004756, [ 4.02980668 -5.21306506]
581, 270.29587103391776, 385.67078853976875, [ 0.25112692 40.07954904], 0.3643931968004756, [-11.03632716   0.87066673]
582, 203.51546351868322, 385.3766072259064, [-0.08937539 40.29918815], 0.3643931968004756, [ 5.9909485  -1.63875439]
583, 537.2992537696148, 384.93495476674866, [-0.05924544 40.03271765], 0.3643931968004756, [-4.90458088  8.53736866]
584, 328.13819511354933, 385.8812312484452, [ 0.13414702 40.33283771], 0.3643931968004756, [-0.0362074  -3.54819244]
585, 286.9898996274869, 385.6620753005625, [-3.06449949e-02  4.03823395e+01], 0.3643931968004756, [15.38063214 -3.81191691]
586, 187.24423172020192, 386.18212891860196, [ 0.04787501 40.53458646], 0.3643931968004756, [-10.2782825    7.79170943]
587, 359.96394237748456, 385.5785696692932, [ 0.20911749 40.08581164], 0.3643931968004756, [-13.55926127  19.8487303 ]
588, 352.7342660259703, 385.61567416488856, [ 0.08675888 40.25468916], 0.3643931968004756, [ 6.9244752  -2.05171923]
589, 300.6471790485165, 386.0277922956512, [-0.05378125 40.5478034 ], 0.3643931968004756, [ 2.13285275 17.80304242]
590, 279.49898505230396, 385.62873074765395, [-0.15440662 40.45476863], 0.3643931968004756, [  3.97761725 -13.33516944]
591, 166.97123133480807, 387.13534584868233, [ 0.5234343  40.43052169], 0.3643931968004756, [15.90733625  4.17072869]
592, 281.0612754298886, 386.64343270571385, [ 0.13277852 40.6403073 ], 0.3643931968004756, [-17.64492343   4.28367025]
593, 342.210051909096, 385.4744472145958, [3.52986344e-02 4.02363544e+01], 0.3643931968004756, [11.78316831 -6.80010463]
594, 267.0165520393486, 385.56097341542244, [-0.11590448 40.40138459], 0.3643931968004756, [-8.05735226 -9.83288573]
595, 228.98804670687264, 385.4731787878346, [2.46972310e-02 4.02461107e+01], 0.3643931968004756, [-0.19643489  9.45602051]
596, 270.6565222883561, 386.51192778587307, [ 0.2988962  40.43707387], 0.3643931968004756, [  3.00324202 -15.00100169]
597, 864.6574519084663, 385.93648038420395, [-1.04238588e-02  4.04817634e+01], 0.3643931968004756, [-15.11482112 -13.79830706]
598, 687.4180765423499, 387.46211977601155, [ 0.67349253 40.35674579], 0.3643931968004756, [ 35.94017773 -20.56083707]
599, 394.3719017013627, 385.1023184752843, [ 0.06957868 39.9804987 ], 0.3643931968004756, [-5.71562984 -8.3868929 ]
600, 475.3043466941441, 385.7161435711659, [ 0.22759783 40.13981469], 0.3643931968004756, [-9.48174723 17.71443579]
601, 545.4859366745488, 386.58896746259984, [ 0.39376155 40.3591993 ], 0.3643931968004756, [2.62761019 3.89283254]
602, 330.7698006448191, 385.625621636109, [ 0.40696889 39.7155081 ], 0.3643931968004756, [ -0.45794562 -24.94084383]
603, 366.56660764428636, 385.8881881023762, [ 0.13013063 40.3400569 ], 0.3643931968004756, [-2.36645842  2.34713273]
604, 375.7246078825005, 385.74155730791745, [4.64969977e-03 4.03885992e+01], 0.3643931968004756, [ -4.17622118 -10.90003489]
605, 891.0340254612969, 385.28840655890576, [-2.08438997e-02  4.01957547e+01], 0.3643931968004756, [-14.03933397 -14.3641175 ]
606, 311.76804540326316, 385.392667229188, [ 0.21114703 39.96206769], 0.3643931968004756, [-9.08260252  5.25426757]
607, 662.9998751971996, 384.8939249400962, [-2.20324955e-02  3.99607282e+01], 0.3643931968004756, [ -4.1321083  -23.77925937]
608, 233.50563811727494, 385.6546741791657, [ 0.17984081 40.16856082], 0.3643931968004756, [ -9.40416791 -10.19122153]
609, 466.8936890242544, 385.6393817683873, [ 0.08566832 40.26746938], 0.3643931968004756, [-0.23254631  0.64857653]
610, 377.11518104789184, 387.4063649554059, [ 0.66742244 40.34073728], 0.3643931968004756, [-1.75512838 31.17605177]
611, 295.2019792785826, 385.8496267215243, [ 0.21868519 40.22311405], 0.3643931968004756, [13.66094172 -7.4481505 ]
612, 281.02706229015354, 385.7284369315389, [ 0.1319107  40.26256477], 0.3643931968004756, [11.6857835   0.44879007]
613, 226.81891547294117, 385.7915786389501, [ 0.32516287 40.03570215], 0.3643931968004756, [-9.20573081 -4.52550672]
614, 462.9533973317335, 385.4606148880855, [ 0.24106119 39.95844959], 0.3643931968004756, [-1.29446899  6.37477572]
615, 468.38207094495283, 386.64356319836713, [ 0.36932225 40.413254  ], 0.3643931968004756, [-15.47557735  17.45690963]
616, 728.0552101052851, 385.9961463952978, [ 0.06513897 40.44645105], 0.3643931968004756, [17.29523779 19.92423521]
617, 419.4333402175562, 385.5251295406163, [-0.12341315 40.39110207], 0.3643931968004756, [-15.34183249   3.57479652]
618, 479.67612973534835, 386.3038401553779, [ 0.34280057 40.29160372], 0.3643931968004756, [-13.96422831  21.87713873]
619, 252.92827850008257, 386.35883462942616, [ 0.12539157 40.54085079], 0.3643931968004756, [4.16173986 7.41465549]
620, 163.60333956162185, 386.0780465317615, [ 0.13852121 40.41567061], 0.3643931968004756, [1.60734519 1.39336431]
621, 485.92534612795134, 385.99878371008396, [ 0.11805371 40.40078059], 0.3643931968004756, [-10.5538947    8.89836117]
622, 400.0397229046177, 386.33001151111523, [ 0.13925507 40.51793641], 0.3643931968004756, [5.14710739 9.84407616]
623, 173.58840820554937, 385.43042161920624, [ 0.12720427 40.10931951], 0.3643931968004756, [12.04291405 11.53475705]
624, 521.1173529319209, 385.1418900557206, [ 0.09426115 39.9720711 ], 0.3643931968004756, [-17.68150619  -7.43954738]
625, 786.9015788216475, 386.04118843112707, [ 0.16742218 40.37149416], 0.3643931968004756, [-9.84645812 -0.92644099]
626, 560.1662982865805, 386.1084720423462, [ 0.39478543 40.11250055], 0.3643931968004756, [-24.54872936  -6.25479897]
627, 379.5710342894981, 386.47813571905374, [ 0.09670643 40.60837491], 0.3643931968004756, [ 2.07733059 13.56462862]
628, 435.35052900102255, 385.29848426685777, [2.82101616e-02 4.01510825e+01], 0.3643931968004756, [-9.18705017 -2.75672486]
629, 306.45259405961724, 385.1419785427242, [-2.71615905e-02  4.01222216e+01], 0.3643931968004756, [ 4.46791938 16.66633201]
630, 506.36852303291215, 385.19662948510404, [-0.21750105 40.30604024], 0.3643931968004756, [-17.94883571   1.05513491]
631, 220.4450326611689, 384.98107932987926, [-0.09546011 40.09844336], 0.3643931968004756, [ 2.15759963 -2.06803147]
632, 274.3450076003376, 385.07994305949285, [-0.10874584 40.16613159], 0.3643931968004756, [-3.4638814   2.68050591]
633, 600.2909778098399, 386.70397533868163, [ 0.16393207 40.63735523], 0.3643931968004756, [ 19.21362281 -19.36293898]
634, 215.9057388919682, 385.17046072723167, [ 0.07055251 40.02434534], 0.3643931968004756, [-23.82301792   1.94006761]
635, 713.7127830317136, 386.21668124878363, [ 0.4414172  40.09690892], 0.3643931968004756, [ 35.96765276 -12.8105524 ]
636, 539.8895516187275, 385.25724449661715, [3.56459910e-02 4.01197122e+01], 0.3643931968004756, [-11.71299273  16.94919801]
637, 283.587507961807, 385.20354292161727, [-0.11043539 40.23189602], 0.3643931968004756, [-3.201722    3.69999436]
638, 173.32031098976478, 385.9201463200919, [ 0.26206265 40.20438236], 0.3643931968004756, [10.25195656 13.72257325]
639, 482.8137212233575, 387.2617315635053, [ 0.4026393  40.62080645], 0.3643931968004756, [ -2.37278097 -13.86129677]
640, 203.98400813389904, 386.1951573937759, [ 0.12095185 40.48013798], 0.3643931968004756, [-4.79194308  7.31219725]
641, 676.8311290394215, 388.11994625065324, [ 0.31148189 40.97598739], 0.3643931968004756, [14.73642301 24.05048405]
642, 456.859402901207, 385.74466682263636, [-0.06873765 40.44582934], 0.3643931968004756, [16.91698222 38.32391232]
643, 324.10015789834586, 385.17032191984123, [-0.07075721 40.18037221], 0.3643931968004756, [7.37678222 8.71285621]
644, 599.4727151875786, 386.86418903649866, [ 0.7135222  39.93537936], 0.3643931968004756, [31.06200915  0.55467626]
645, 121.49836701820391, 387.0599440987785, [ 0.32078031 40.62822006], 0.3643931968004756, [ 2.41224071 -5.54638256]
646, 309.7023518898609, 386.95995997903674, [-2.30532084e-03  4.08357283e+01], 0.3643931968004756, [ 3.51528233 23.14696069]
647, 264.26850005964695, 386.9230242348151, [ 0.05639454 40.78856847], 0.3643931968004756, [-4.47101083  0.84543632]
648, 694.8780581339524, 385.2898890247193, [-0.16267396 40.31290158], 0.3643931968004756, [ 30.49143586 -10.87526476]
649, 481.57721789632603, 385.8611839466645, [-0.16056276 40.54983473], 0.3643931968004756, [-8.74915103  9.91874397]
650, 257.28280426469223, 387.50162199032644, [ 0.36054283 40.7448392 ], 0.3643931968004756, [5.97777237 4.29887972]
651, 419.0591717618947, 386.2549394981496, [ 0.41992163 40.15512153], 0.3643931968004756, [  7.07440491 -15.44018589]
652, 320.72456989943305, 386.1922077710766, [ 0.3021511  40.28964043], 0.3643931968004756, [14.42674389 -0.26122018]
653, 307.2412787909373, 388.68922468349183, [ 1.01100782 40.31931198], 0.3643931968004756, [30.85583442 16.0432372 ]
654, 343.62162995885853, 386.2404947238712, [ 0.25875878 40.363366  ], 0.3643931968004756, [16.68028659 -4.73275535]
655, 606.8449166726832, 386.4418934201894, [2.06667382e-02 4.06498965e+01], 0.3643931968004756, [22.01487471 18.45620292]
656, 411.53451891344866, 385.90590887951026, [2.73819204e-02 4.04400383e+01], 0.3643931968004756, [-6.6466278  15.63324943]
657, 369.97376272580084, 385.43654561427996, [-0.33350683 40.47072919], 0.3643931968004756, [ -8.77046393 -12.60300589]
658, 398.6041481580413, 385.68576956499425, [-0.04949826 40.40708022], 0.3643931968004756, [ 0.93828249 -2.22118103]
659, 512.741478072051, 385.0726385620682, [-0.07962066 40.13542419], 0.3643931968004756, [  0.09927756 -12.52193361]
660, 331.4457054654102, 385.38814971335506, [ 0.168285   40.02702607], 0.3643931968004756, [-5.21720834 17.69587112]
661, 339.951533743802, 385.49511294093213, [ 0.15832468 40.10650523], 0.3643931968004756, [-19.24660851   9.47215106]
662, 267.18802198836516, 385.42135295741156, [ 0.06703777 40.17558948], 0.3643931968004756, [-10.92161463   4.68504004]
663, 265.12270666045526, 385.49595289106, [ 0.28384053 39.90443318], 0.3643931968004756, [ -2.67269176 -12.55574998]
664, 424.361598883543, 384.79653369883783, [ 0.11044382 39.62267229], 0.3643931968004756, [25.92676884 -9.68235461]
665, 565.3856510440314, 384.7939267076781, [-0.07339388 39.95523085], 0.3643931968004756, [ 8.76110435 -3.26566156]
666, 592.885118817878, 384.7744119401599, [-0.04015916 39.89761929], 0.3643931968004756, [11.77136975 -3.01430066]
667, 322.92595775858894, 385.24382709851227, [-0.21201731 40.32435953], 0.3643931968004756, [-1.80748184 -1.5100811 ]
668, 467.1104789568588, 384.8711803632656, [-2.9573886e-02  3.9954533e+01], 0.3643931968004756, [0.88416057 9.65083865]
669, 408.3103402262124, 384.901648746234, [ 0.09275377 39.78276282], 0.3643931968004756, [-15.51358822 -17.08371518]
670, 632.5312208355716, 385.89402590895327, [ 0.16438589 40.30735488], 0.3643931968004756, [ 5.83015259 16.40394781]
671, 401.4172041666454, 385.8920833457644, [ 0.40111218 39.96175338], 0.3643931968004756, [5.58495776 4.94580779]
672, 98.51666191829108, 386.7429627241761, [ 0.37710917 40.44634114], 0.3643931968004756, [ 8.43489468 -6.67666403]
673, 237.80699075248472, 385.64592919447415, [ 0.2202811  40.10975981], 0.3643931968004756, [-12.11474655 -18.53194748]
674, 449.0682128998561, 386.196223944182, [ 0.39491493 40.16218219], 0.3643931968004756, [22.60034011 -8.22302749]
675, 169.33039614010082, 385.5821250372777, [ 0.21237668 40.08325554], 0.3643931968004756, [ 6.62955596 -9.2453338 ]
676, 583.6397726960678, 384.3077578130394, [-0.27189085 39.80877911], 0.3643931968004756, [ 9.45518713 11.3708957 ]
677, 640.1820636018506, 386.60723894137084, [ 0.40030667 40.35912306], 0.3643931968004756, [15.69429799  3.62357409]
678, 283.64493080991133, 386.7289067750168, [ 0.27866674 40.54509584], 0.3643931968004756, [-6.32425144 -6.03333083]
679, 284.68723761458045, 387.24452977952393, [ 0.08419577 40.8717746 ], 0.3643931968004756, [9.12623918 6.50262482]
680, 432.6719635645495, 385.9129385009717, [ 0.09506883 40.38471613], 0.3643931968004756, [-9.98575331 -5.69868883]
681, 343.9241904816584, 384.7364630081058, [-0.30613821 40.1295978 ], 0.3643931968004756, [-4.52440525 -4.47573762]
682, 532.9303399305907, 386.1803542070269, [ 0.19049824 40.40910716], 0.3643931968004756, [  3.98175754 -11.90949721]
683, 515.7037157819371, 387.5619552780203, [ 0.48649123 40.64117725], 0.3643931968004756, [25.50967969 15.1402666 ]
684, 390.83992932023625, 385.9254166311746, [ 0.28576641 40.17509283], 0.3643931968004756, [2.32099972 2.91530719]
685, 401.14412248270736, 385.5930693226881, [-0.18074239 40.45606165], 0.3643931968004756, [-11.01138517   4.87920898]
