epoch,loss,test_loss(cost),wight,n_grad
218, 420.3717996053054, 381.6193763734922, [-0.32300973 40.47047325 -0.29667243], [ 12.59606457 -14.8055871    4.12404279]
219, 543.708777475037, 382.26872749306904, [-0.26283382 40.50899974 -0.61104047], [  6.01759124   3.85264899 -31.43680436]
220, 383.44087857635884, 382.273041086005, [-0.23427706 40.59179775 -0.60351299], [2.85567562 8.27980136 0.75274863]
221, 320.59008948309025, 382.3530745502418, [-0.28382899 40.77262669 -0.64880796], [-4.95519306 18.08289402 -4.52949699]
222, 316.27277355953447, 382.6617740491795, [-0.08428445 40.58080943 -0.68966585], [ 19.95445467 -19.18172568  -4.08578917]
223, 291.35690991857945, 382.85045227444556, [ 3.83056356e-02  4.05894897e+01 -6.87378548e-01], [12.25900834  0.8680254   0.22872997]
224, 356.09945394638333, 383.410069142087, [ 0.16979258 40.37117183 -0.78704789], [ 13.14869417 -21.8317856   -9.96693457]
225, 378.1534770217078, 383.67707121289493, [ 0.28757601 40.4803783  -0.80739907], [11.7783432  10.92064713 -2.03511737]
226, 306.4467440521656, 383.5953305505123, [ 0.08374927 40.25746699 -0.89734529], [-20.38267362 -22.29113113  -8.99462204]
227, 414.2404771030855, 383.3088301455875, [ 1.52054411e-02  4.03675861e+01 -8.60687035e-01], [-6.85438321 11.01191048  3.66582523]
228, 297.8072870570683, 383.9391626144248, [ 0.16986296 40.24155521 -0.95521336], [ 15.46575196 -12.60308865  -9.45263278]
229, 418.8309864060905, 383.9348596179502, [ 3.96759236e-02  4.00249979e+01 -9.73914475e-01], [-13.01870371 -21.65573403  -1.87011118]
230, 55.75974832926927, 383.93876001303846, [ 0.06724088 40.0782588  -0.97714677], [ 2.75649519  5.32609249 -0.32322985]
231, 281.1920447482257, 384.39688866724873, [ 0.16273651 40.22743653 -1.11052857], [  9.54956315  14.91777343 -13.33817931]
232, 495.28137565511804, 383.5242602878435, [-0.15300033 40.49177048 -1.03701964], [-31.57368355  26.43339483   7.35089229]
233, 510.9238120297393, 383.40335792671135, [-0.05483398 40.42696712 -0.9444861 ], [ 9.81663499 -6.48033575  9.25335444]
234, 403.0713295537718, 383.02388119535345, [-3.74889541e-02  4.04357622e+01 -7.95479067e-01], [ 1.73450245  0.87951169 14.90070321]
235, 197.56628755844542, 382.63930498012763, [-3.65749611e-03  4.06063540e+01 -6.27073201e-01], [ 3.3831458  17.05917396 16.84058658]
236, 502.55762424263014, 383.44587388156134, [ 0.08612232 40.69745356 -0.88459077], [  8.97798148   9.10995855 -25.75175667]
237, 328.6607662108037, 384.00308727293645, [ 0.13420199 40.72503002 -1.04224196], [  4.80796764   2.75764553 -15.76511912]
238, 268.03683631759037, 384.0084333379931, [ 0.39469881 40.56749883 -0.84174905], [ 26.04968186 -15.75311871  20.0492909 ]
239, 345.8692833483716, 383.7820190603707, [ 0.34151432 40.58922435 -0.80750207], [-5.31844958  2.17255223  3.42469852]
240, 631.3825795628028, 383.48865464149196, [ 0.32205538 40.66875782 -0.71056718], [-1.94589374  7.9533469   9.69348866]
241, 287.76313946256494, 384.13566601157027, [ 0.40908001 40.5391161  -0.8733023 ], [  8.70246257 -12.96417234 -16.27351199]
242, 132.07471640133957, 384.3989816007602, [ 0.46924816 40.47754194 -0.90399266], [ 6.01681541 -6.15741549 -3.06903589]
243, 389.1448952853597, 384.53769735254536, [ 0.5519238  40.52655021 -0.87344849], [8.26756348 4.90082711 3.05441707]
244, 374.11401043696236, 384.0147474262951, [ 0.46358732 40.56126194 -0.7722037 ], [-8.83364717  3.47117242 10.12447884]
245, 368.23630674461185, 383.62849177217134, [ 0.41971633 40.64878865 -0.66536855], [-4.3870997   8.75267099 10.68351518]
246, 401.2641906917636, 383.9299539484003, [ 0.48998289 40.49239584 -0.69816394], [  7.02665638 -15.63928068  -3.27953974]
247, 331.33461542719994, 384.22994747763164, [ 0.56219443 40.74795562 -0.7493784 ], [ 7.22115398 25.55597754 -5.12144588]
248, 249.57748860723677, 384.7082157022806, [ 0.58870415 40.61024469 -0.90188243], [  2.65097206 -13.77109311 -15.25040297]
249, 589.281061654747, 383.766779595021, [ 0.51765728 40.60493087 -0.60383788], [-7.10468683 -0.53138128 29.80445547]
250, 365.18091447242955, 383.599949825149, [ 0.33363697 40.42291554 -0.72210845], [-18.40203087 -18.20153365 -11.82705693]
251, 315.55389934544667, 383.39261021176367, [ 0.32607499 40.53021062 -0.65770382], [-0.7561981  10.72950857  6.44046245]
252, 495.53712227793005, 383.1386326916017, [ 0.18239421 40.46573219 -0.68063111], [-14.36807847  -6.4478428   -2.29272902]
253, 445.71747371968075, 382.52358602453984, [ 8.99395141e-03  4.06429732e+01 -5.65253070e-01], [-17.34002564  17.72409807  11.5378043 ]
254, 374.04168815205696, 382.31768467010187, [-0.21155391 40.38414205 -0.58928182], [-22.05478569 -25.88311244  -2.40287467]
255, 810.629679508891, 382.1517306493049, [-0.23238632 40.36072678 -0.51579449], [-2.08324133 -2.34152701  7.34873306]
256, 107.14721511342918, 382.1183024998684, [-0.19276836 40.37547046 -0.4782719 ], [3.96179573 1.47436799 3.75225871]
257, 298.287431531704, 382.08986617858847, [-0.24076579 40.49360007 -0.51415103], [-4.79974312 11.81296129 -3.58791319]
258, 377.32223348185187, 382.04252594098875, [-0.12773918 40.48872088 -0.41570749], [11.30266162 -0.48791909  9.84435443]
259, 700.6923468041338, 382.7199057822174, [ 0.09561274 40.3522311  -0.54421348], [ 22.33519133 -13.64897825 -12.85059949]
260, 425.52003986877224, 382.7450989724233, [ 0.08469414 40.26693695 -0.53920597], [-1.09185941 -8.52941477  0.50075142]
261, 461.3704046613486, 382.2037498140055, [-2.71076646e-02  4.01687642e+01 -2.99484545e-01], [-11.18018073  -9.81727098  23.97214223]
262, 628.2432949093615, 382.0365958176589, [-0.19743737 40.23127539 -0.38654481], [-17.03297076   6.25111426  -8.70602694]
263, 620.6354262466273, 382.50869582012746, [-0.15060336 40.37209623 -0.63871023], [  4.68340138  14.08208448 -25.21654159]
264, 561.0844716047927, 382.3503092538405, [-0.10195922 40.4943347  -0.55530188], [ 4.86441434 12.2238465   8.34083469]
265, 465.8936278453478, 382.7125374490581, [ 8.23884794e-03  4.04270296e+01 -6.32680976e-01], [11.0198063  -6.73051154 -7.7379093 ]
266, 318.81517469602284, 382.35359151167125, [-1.19240704e-02  4.04265220e+01 -4.75694417e-01], [-2.01629183 -0.05075611 15.69865585]
267, 673.8518914755216, 381.7940876676219, [-0.22380272 40.445994   -0.33502211], [-21.18786451   1.94719807  14.06723061]
268, 287.99322191485385, 382.11603452977056, [-0.11983579 40.46490334 -0.44552021], [ 10.39669286   1.89093444 -11.04980957]
269, 318.0030192188718, 382.41823991895194, [-0.10479495 40.39524425 -0.57280061], [  1.50408329  -6.96590941 -12.72804012]
270, 374.6376548898768, 382.34079335796014, [-0.11253899 40.3154692  -0.51991941], [-0.77440391 -7.97750485  5.28811967]
271, 593.4011133756281, 382.1615453689036, [ 1.85812334e-02  4.04704305e+01 -3.49299943e-01], [13.11202266 15.49613071 17.06194684]
272, 201.68276654724008, 382.71890665266613, [ 0.14371423 40.48501502 -0.52680467], [ 12.51330012   1.45845137 -17.75047277]
273, 263.7832918882556, 382.84922777689826, [ 0.16294357 40.43057538 -0.56088528], [ 1.92293355 -5.4439644  -3.40806085]
274, 818.251004761439, 383.3857160030854, [ 0.30431085 40.81013828 -0.67639101], [ 14.13672768  37.9562897  -11.55057309]
275, 230.44868971780812, 383.83353294857886, [ 0.35744538 40.75946684 -0.81007822], [  5.31345288  -5.06714369 -13.3687206 ]
276, 969.1133314812654, 385.5218986178664, [ 0.77075903 40.65015301 -0.98243406], [ 41.33136564 -10.93138327 -17.23558451]
277, 631.206399976531, 385.33654114025506, [ 0.51098651 40.31768094 -1.1535967 ], [-25.97725239 -33.2472063  -17.11626411]
278, 302.9169972066412, 385.4236265510615, [ 0.47881704 40.17346202 -1.17564029], [ -3.21694652 -14.42189199  -2.2043586 ]
279, 355.876081809526, 386.3053367945748, [ 0.58724618 40.16475425 -1.33911871], [ 10.84291354  -0.87077677 -16.34784261]
280, 571.7293767315534, 384.7630009801059, [ 0.32191551 40.24665376 -1.11682   ], [-26.53306661   8.18995018  22.22987098]
281, 165.90609978732317, 384.7835470699762, [ 0.27301268 40.31076963 -1.17268641], [-4.89028343  6.41158766 -5.58664062]
282, 257.4408813188078, 384.974667459927, [ 0.25397109 40.28901851 -1.23939327], [-1.90415852 -2.17511206 -6.67068542]
283, 531.2101398188786, 385.3020023290478, [ 0.11915426 40.07772953 -1.36770274], [-13.48168329 -21.12889779 -12.83094709]
284, 181.268206447542, 385.3773571703754, [ 0.18425282 39.93520334 -1.30649112], [  6.50985578 -14.25261948   6.12116147]
285, 622.2367719213031, 384.9375885463674, [ 0.12314248 39.9562663  -1.2221803 ], [-6.11103402  2.10629623  8.43108238]
286, 317.22604682477925, 385.42388112994865, [ 0.15546172 39.97185154 -1.34982944], [  3.23192418   1.5585242  -12.76491425]
287, 370.9825765856825, 385.07128708233694, [ 0.18850374 40.09496462 -1.26601469], [ 3.30420189 12.31130796  8.38147503]
288, 562.7474921640744, 383.6074737498718, [-3.98316290e-02  4.02068825e+01 -9.66376694e-01], [-22.83353672  11.19179203  29.96379959]
289, 136.05354839590214, 383.8292678328079, [ 2.64273078e-02  4.03390319e+01 -1.03229255e+00], [ 6.62589368 13.21493335 -6.59158518]
290, 353.89418117350317, 384.0634112692913, [-2.12464490e-02  4.02664226e+01 -1.12096587e+00], [-4.76737568 -7.26092651 -8.86733207]
291, 249.57173193965733, 384.0296968171047, [ 4.78144963e-03  4.03115851e+01 -1.10481588e+00], [2.60278986 4.51624817 1.61499833]
292, 393.83054831601606, 384.0357220036078, [-0.0852638  40.10387049 -1.104928  ], [-9.00452499e+00 -2.07714604e+01 -1.12117986e-02]
293, 335.83346542483616, 383.6014907759534, [-0.13189698 40.16407714 -1.00062452], [-4.66331844  6.02066505 10.43034827]
294, 145.03461257996017, 383.74521314046126, [-0.14005896 40.18085475 -1.05697507], [-0.81619728  1.67776089 -5.6350551 ]
295, 690.9303471657836, 383.2913898428872, [-0.15551469 40.12548237 -0.89021644], [-1.54557334 -5.53723824 16.67586311]
296, 163.02426486456486, 383.51341768243867, [-0.16012863 40.25561834 -1.00576899], [ -0.46139386  13.01359701 -11.55525516]
297, 267.05714424319257, 383.7877498743764, [-2.70923459e-02  4.02401111e+01 -1.02911490e+00], [13.30362836 -1.55072263 -2.33459108]
298, 634.03013981623, 383.06694267030036, [-3.29505000e-02  4.01558812e+01 -7.40260862e-01], [-0.58581541 -8.42298928 28.88540388]
299, 407.2907146410085, 382.68324774009335, [-0.12511602 40.13853947 -0.62791472], [-9.21655234 -1.73417501 11.23461438]
300, 328.42749332342856, 382.9075333493266, [ 3.22672126e-04  4.02247606e+01 -6.72416175e-01], [12.54386955  8.62210876 -4.45014571]
301, 435.23602349529176, 383.2008477058677, [-1.36951573e-02  4.01850069e+01 -7.92052723e-01], [ -1.40178294  -3.97536202 -11.96365478]
302, 436.0296398802072, 382.98914668794384, [-0.13459997 40.57599126 -0.84588863], [-12.09048111  39.09843261  -5.38359119]
303, 154.9117243294013, 383.0939230316932, [-2.27983335e-02  4.03894525e+01 -8.06640060e-01], [ 11.18016348 -18.65387424   3.92485746]
304, 274.36131946428566, 383.8205762019828, [ 0.04438912 40.2850252  -1.00876518], [  6.71874534 -10.44273151 -20.21251194]
305, 348.03670407931014, 383.17187424055584, [ 2.41051144e-02  4.03773850e+01 -8.04208228e-01], [-2.02840055  9.23597744 20.45569519]
306, 505.77331990306845, 383.3633171959455, [ 0.04959752 40.58817594 -0.88014952], [ 2.54924074 21.07909585 -7.59412879]
307, 340.48960515233074, 383.3489085577002, [ 0.2044267  40.51859585 -0.75548331], [15.48291804 -6.95800875 12.46662048]
308, 399.47205910478067, 383.10259961923873, [ 0.17189388 40.58435341 -0.68671292], [-3.25328241  6.57575656  6.87703864]
309, 630.5194572176907, 383.6760808328145, [ 0.21578793 40.19659696 -0.8058899 ], [  4.38940471 -38.77564583 -11.91769785]
310, 402.72284861702065, 384.300349623129, [ 0.40265427 40.08552567 -0.82739912], [ 18.68663461 -11.10712848  -2.15092159]
311, 186.98876828126214, 384.2262227534871, [ 0.38934675 39.99696752 -0.76871243], [-1.33075254 -8.85581523  5.86866856]
312, 302.3004266246745, 383.6264527277927, [ 0.26807091 40.15983588 -0.72192143], [-12.12758408  16.28683591   4.67910077]
313, 211.5572210673986, 383.60372454413607, [ 0.19868505 40.00098075 -0.70590219], [ -6.9385855  -15.88551245   1.60192387]
314, 257.7333363482256, 384.19732542783635, [ 0.35509864 39.97961799 -0.78524579], [15.64135862 -2.13627629 -7.93436038]
315, 540.2483176918852, 384.9588388449316, [ 0.36151137 39.85391798 -1.00206461], [  0.64127377 -12.57000062 -21.68188171]
316, 926.4982248998094, 384.23748455568216, [ 0.24900878 39.83380659 -0.82513129], [-11.25025911  -2.01113951  17.69333195]
317, 223.51416345366516, 384.3746113085633, [ 0.33682356 39.79048806 -0.76170402], [ 8.78147762 -4.33185278  6.3427265 ]
318, 468.99809014494514, 384.6568633992731, [ 0.38977774 39.66064164 -0.72021605], [  5.29541812 -12.98464171   4.14879691]
319, 601.7675802799265, 383.5041435884508, [ 0.18117672 39.71699856 -0.45731358], [-20.86010251   5.63569157  26.29024716]
320, 204.63622598133352, 383.74543618749965, [ 0.18502237 39.63511885 -0.50062601], [ 0.38456563 -8.18797075 -4.33124226]
321, 231.0871912719259, 383.77561174670257, [ 0.16242624 39.7293649  -0.6339459 ], [ -2.25961353   9.42460464 -13.33198928]
322, 173.85755364545335, 383.2345625511736, [ 3.84373783e-02  3.97508205e+01 -5.08745403e-01], [-12.39888581   2.14555687  12.52004955]
323, 335.89306505258475, 383.18879931889927, [ 0.06792741 39.72801225 -0.42684948], [ 2.94900353 -2.28082214  8.1895919 ]
324, 446.8758538862252, 383.0425899776468, [-3.60398489e-02  3.96804953e+01 -4.05117462e-01], [-10.39672625  -4.75169087   2.17320219]
325, 458.0536243766539, 382.20750800228177, [-0.26510776 39.84236166 -0.26116411], [-22.90679133  16.1866319   14.39533468]
326, 438.2373299630799, 382.59949594586544, [-0.13854558 39.83072356 -0.39433172], [ 12.6562186   -1.16380968 -13.3167604 ]
327, 450.1495253677952, 382.9303083721071, [ 0.06165246 39.76299508 -0.30899377], [20.01980369 -6.77284791  8.53379533]
328, 237.37755454472713, 382.4647780823644, [-0.0568593  39.808112   -0.18263477], [-11.85117601   4.51169166  12.63589951]
329, 410.24502526557745, 381.9658594864598, [-0.1172749  39.8960202   0.08942029], [-6.0415601   8.79082046 27.20550615]
330, 504.1095390211108, 381.9936839592158, [-0.15923208 39.84278483  0.0775891 ], [-4.19571754 -5.32353682 -1.18311895]
331, 654.9310960367393, 381.98041918944205, [-0.05403795 39.89272777  0.28355884], [10.51941265  4.99429378 20.59697383]
332, 591.4361133642349, 381.75027707268583, [-0.26086508 39.83476691  0.33246921], [-20.6827133   -5.79608655   4.89103716]
333, 671.6987814839564, 381.94747469831583, [-0.25096281 39.7839597   0.10288659], [  0.9902268   -5.08072073 -22.95826194]
334, 316.6762433304717, 382.36174396094407, [-0.12669801 39.67255658  0.05857156], [ 12.42648071 -11.14031238  -4.43150337]
335, 460.81290076961403, 382.18131625427196, [-0.08205643 39.87940491 -0.06795215], [  4.46415807  20.68483327 -12.65237098]
336, 205.12606511803656, 382.5131976144659, [ 0.06192207 39.90468743 -0.16696928], [14.39784963  2.52825175 -9.90171319]
337, 520.7377582662042, 383.02964765189995, [2.05477242e-01 3.96811530e+01 2.96429251e-02], [ 14.35551716 -22.35343992  19.66122085]
338, 397.97558783845477, 383.25258593110243, [ 0.15869096 39.5150583   0.066717  ], [ -4.6786281  -16.60947265   3.70740747]
339, 356.0061734379866, 383.33233463019843, [ 1.61356814e-01  3.95051453e+01 -4.61002726e-03], [ 0.26658536 -0.99130288 -7.13270271]
340, 685.9864569676529, 383.75462136842543, [ 2.14957887e-01  3.93922723e+01 -2.83962925e-02], [  5.36010729 -11.2872966   -2.37862652]
341, 255.25392093860393, 384.5410760294673, [ 0.18306526 39.13455509 -0.18817556], [ -3.18926301 -25.77172134 -15.9779272 ]
342, 371.8356567389409, 384.47271963196397, [ 0.168777   39.11893076 -0.10639901], [-1.42882521 -1.56243295  8.17765509]
343, 318.4894860985898, 384.0961401141074, [ 0.06284489 39.24049018 -0.29999794], [-10.59321137  12.15594161 -19.35989258]
344, 172.9549719695204, 383.7681285191664, [ 0.10883937 39.45816099 -0.38795218], [ 4.59944795 21.76708084 -8.79542422]
345, 604.9634643574282, 383.03195398317695, [ 0.12895675 39.74312413 -0.25549854], [ 2.01173782 28.4963147  13.24536378]
346, 583.9857864120204, 383.3690756214309, [ 0.06374801 39.57148719 -0.3533627 ], [ -6.52087393 -17.16369437  -9.78641547]
347, 186.34893900573232, 383.1293060715626, [ 2.85237738e-02  3.96248181e+01 -3.12603258e-01], [-3.52242357  5.33308889  4.07594403]
348, 696.3817454084574, 383.18563658575613, [-1.26007055e-03  3.96174639e+01 -3.78551749e-01], [-2.97838444 -0.7354218  -6.59484912]
349, 207.15402994438008, 383.6193477190588, [ 0.07014516 39.59257709 -0.52177006], [  7.14052335  -2.48867724 -14.32183144]
350, 224.25736714952387, 383.6690543048139, [-0.05122013 39.45548297 -0.51431312], [-12.13652906 -13.70941186   0.74569445]
351, 163.6240785287253, 383.8057278348871, [-2.14297795e-02  3.93884775e+01 -4.71669433e-01], [ 2.97903481 -6.70054611  4.26436866]
352, 573.1162358446265, 384.3952476405474, [ 0.06686875 39.2103726  -0.4414324 ], [  8.82985339 -17.81049098   3.0237036 ]
353, 731.3665921319788, 384.2389235148026, [ 0.04290525 39.11815282 -0.15714353], [-2.39635087 -9.22197769 28.428887  ]
354, 286.8199548252209, 383.872167769057, [-3.79759025e-02  3.91899114e+01 -1.62913798e-01], [-8.08811482  7.17586002 -0.57702715]
355, 365.61256109656676, 383.75035844339413, [-0.06812848 39.30898786 -0.36597463], [ -3.01525796  11.90764361 -20.3060833 ]
356, 290.1735088898186, 383.96766346466785, [-0.10347859 39.27603018 -0.48666239], [ -3.53501109  -3.29576748 -12.06877561]
357, 427.04661041257685, 384.335950689383, [-0.05743043 39.31011568 -0.68242212], [  4.60481634   3.40854953 -19.57597292]
358, 220.9442417082791, 384.3210779612434, [ 3.27123359e-03  3.93232332e+01 -6.36664420e-01], [6.07016632 1.31175234 4.57576963]
359, 463.3538191006037, 384.5164492352269, [-1.85080346e-02  3.93061669e+01 -7.28418345e-01], [-2.17792681 -1.70662988 -9.17539253]
360, 428.470149718253, 384.13997894861575, [-1.78520105e-02  3.93410339e+01 -5.87893470e-01], [ 0.0656024   3.48670241 14.05248759]
361, 355.35441603008064, 384.1394813252367, [ 0.05029705 39.39602011 -0.58809111], [ 6.81490631  5.49861863 -0.01976382]
362, 369.57154089344453, 384.01146044473944, [ 0.23261674 39.58332276 -0.52694984], [18.23196911 18.73026463  6.11412629]
363, 424.85234550116303, 383.9770484301134, [ 2.62409022e-02  3.93585167e+01 -4.75072746e-01], [-20.63758414 -22.4806098    5.18770989]
364, 615.2253675192871, 382.97030086468953, [-0.36231478 39.42159426 -0.3068806 ], [-38.85556784   6.3077602   16.81921413]
365, 398.02590381472675, 383.62346060627567, [-0.24874871 39.36641905 -0.5434695 ], [ 11.35660674  -5.5175213  -23.65888949]
366, 303.59138403008484, 383.8372862349567, [-0.2888924  39.36194441 -0.67102352], [ -4.01436865  -0.44746408 -12.75540167]
367, 87.20283431417633, 383.706158102512, [-0.23401898 39.40792136 -0.62577184], [5.48734156 4.59769499 4.52516732]
368, 275.44536700531853, 383.36850743829956, [-0.18143714 39.5243286  -0.54718821], [ 5.25818383 11.64072391  7.85836371]
369, 237.31706274049515, 383.371029755301, [-0.15600821 39.55079638 -0.55767659], [ 2.54289286  2.64677834 -1.04883794]
370, 358.435018954542, 383.08943720289875, [-0.18016282 39.57728185 -0.45226712], [-2.41546067  2.64854666 10.54094648]
371, 555.684809520159, 382.7690066984461, [-0.3817755  39.43089992 -0.18328024], [-20.16126813 -14.63819315  26.89868854]
372, 267.18048079751526, 382.31759851365956, [-5.13892307e-01  3.95125275e+01 -3.33011323e-02], [-13.21168065   8.16275565  14.99791028]
373, 300.897059335782, 382.23742121500914, [-0.38012324 39.63827766 -0.09899413], [13.37690658 12.57501839 -6.56929934]
374, 356.9704805783849, 382.4782069221174, [-0.49219822 39.60879999 -0.32015794], [-11.2074975   -2.94776728 -22.11638108]
375, 294.57328269125503, 382.6407808502174, [-0.46326363 39.63085727 -0.4344236 ], [  2.89345866   2.20572838 -11.42656597]
376, 398.5693822326248, 382.3680061338956, [-0.27177188 39.89344121 -0.4176505 ], [19.14917457 26.25839422  1.67730988]
377, 196.76596433350912, 382.31077049863654, [-0.23623442 39.84645293 -0.31220483], [ 3.55374674 -4.69882859 10.54456647]
378, 401.90663875172095, 382.50148589325727, [-1.02503629e-02  3.98670759e+01 -2.21634167e-01], [22.59840539  2.06229796  9.05706659]
379, 440.8327176061234, 382.5363383034366, [-2.26630781e-02  3.97512136e+01 -1.05326280e-01], [ -1.24127152 -11.58622636  11.6307887 ]
380, 369.5638446495417, 382.43337951103655, [2.05014931e-02 3.97896669e+01 2.04209068e-02], [ 4.31645712  3.84532334 12.57471865]
381, 290.6467926833984, 382.6316484553333, [ 0.09211584 39.79932256 -0.0610026 ], [ 7.16143473  0.96556834 -8.14235054]
382, 311.64226590140663, 383.2908766330936, [ 0.28237143 39.75930987 -0.19765537], [ 19.02555929  -4.00126846 -13.66527735]
383, 697.2556884574811, 382.5773593552222, [ 1.74094788e-02  3.98856341e+01 -2.61424022e-01], [-26.49619544  12.63242373  -6.37686503]
384, 217.82050325096444, 382.3598336035635, [-0.08766605 39.90645882 -0.25915068], [-10.50755281   2.08247115   0.22733387]
385, 366.80457489236125, 382.2915928488854, [-0.07841472 39.87453592 -0.15692367], [ 0.92513334 -3.19229065 10.22270139]
386, 439.5569020921988, 382.14307961850386, [-0.06350457 39.97469447 -0.13196867], [ 1.49101484 10.01585562  2.4955002 ]
387, 133.0424979682032, 382.20426287120915, [-0.0554938  39.91705284 -0.10168974], [ 0.80107651 -5.76416275  3.02789228]
388, 310.1565531294606, 382.15757905559934, [-7.63607056e-02  3.98797860e+01 -3.41589059e-02], [-2.08669032 -3.72668937  6.7530839 ]
389, 208.83645045890617, 382.2669085065151, [-2.07964614e-02  3.98566729e+01 -7.61492273e-03], [ 5.55642443 -2.31130631  2.65439832]
390, 299.5452425290959, 381.84321113513676, [-0.16360974 39.87733291  0.2384583 ], [-14.28132798   2.06600221  24.60732275]
391, 418.39723289023743, 381.97104141042223, [-0.26408878 39.74665124  0.14444007], [-10.047904   -13.06816695  -9.40182397]
392, 508.8553653862173, 382.1097322063181, [-0.25980853 39.6973428   0.07650386], [ 0.42802484 -4.9308436  -6.79362052]
393, 161.52456887837985, 381.9729716514286, [-0.32130757 39.70222719  0.16427701], [-6.14990378  0.48843825  8.77731518]
394, 396.02687839531836, 381.95063084220436, [-2.70087046e-01  3.98170753e+01 -5.08313617e-03], [  5.12205248  11.48481479 -16.93601478]
395, 155.53953724557212, 382.0594775692309, [-0.15468264 39.80006048  0.09538384], [11.54044058 -1.70148512 10.04669754]
396, 204.46878264408562, 381.9989780131438, [-0.15752692 39.8213353   0.12731487], [-0.28442774  2.12748136  3.19310261]
397, 616.0182820263788, 381.5415265270214, [-0.37694611 39.87546019  0.43111615], [-21.94191916   5.41248967  30.3801282 ]
398, 333.4771667489898, 381.3607113952927, [-0.46487206 39.98302872  0.22394692], [ -8.79259478  10.7568525  -20.7169227 ]
399, 751.7463293134081, 381.46502903168783, [-0.22645015 40.05977091  0.34335594], [23.84219056  7.67421915 11.94090236]
