epoch,loss,test_loss(cost),wight,n_grad
218, 501.03574361301264, 431.8512249202514, [-0.74342775 40.51375463 -1.56440489], [-5.50294669  5.73961396  8.70034048]
219, 450.59438107774366, 432.01271536292484, [-0.71488815 40.56180582 -1.58913366], [ 2.85395984  4.80511967 -2.47287715]
220, 168.91026655861685, 432.14118891441484, [-0.71956929 40.51987833 -1.64096759], [-0.46811408 -4.19274982 -5.18339281]
221, 338.3794394108719, 431.89395036388555, [-0.69502711 40.43930577 -1.6473183 ], [ 2.45421728 -8.05725521 -0.63507135]
222, 391.84363371468874, 430.95884832038035, [-0.70433324 40.32319786 -1.49021588], [ -0.93061257 -11.61079142  15.71024215]
223, 473.7013195414132, 431.52670387714966, [-0.82289486 40.33337257 -1.54312762], [-11.8561618    1.01747104  -5.29117363]
224, 424.62570868395676, 431.69484354451663, [-0.72842079 40.45269052 -1.5745633 ], [ 9.44740705 11.93179506 -3.14356857]
225, 333.8147383514672, 431.44428594603215, [-0.65789481 40.40424565 -1.5871028 ], [ 7.05259753 -4.84448725 -1.25394937]
226, 439.3440315967708, 431.8744214852205, [-0.65134624 40.40790661 -1.68522445], [ 0.65485719  0.36609579 -9.81216548]
227, 246.81474652798073, 431.7134924852503, [-0.59423133 40.6711605  -1.52026774], [ 5.7114909  26.32538888 16.49567089]
228, 444.81064236561394, 430.8439497607862, [-0.67056053 40.41104274 -1.43296379], [ -7.63291981 -26.01177585   8.73039543]
229, 364.13690622943625, 431.3699688590395, [-0.64901707 40.40857998 -1.57274797], [  2.15434608  -0.24627588 -13.97841766]
230, 255.06402908687286, 431.16200904492644, [-0.67263728 40.35322491 -1.5412381 ], [-2.3620211  -5.53550711  3.15098636]
231, 251.51929578008358, 430.5399584836817, [-0.60862257 40.11842982 -1.54731532], [  6.40147071 -23.47950911  -0.60772157]
232, 364.3233611899242, 429.86339082220263, [-0.74409179 40.0236249  -1.33912816], [-13.54692143  -9.48049146  20.81871584]
233, 896.7094834685249, 430.3740275580332, [-0.84784686 40.19336591 -1.31752893], [-10.37550765  16.97410121   2.15992284]
234, 240.2654522896301, 430.6143218600835, [-0.86162891 40.29378846 -1.3137313 ], [-1.37820414 10.04225476  0.37976352]
235, 92.98491156114574, 430.8868007765417, [-0.9133234  40.23884188 -1.37646233], [-5.16944972 -5.49465822 -6.27310333]
236, 761.3875942932156, 430.3946615002576, [-0.80546875 40.08070334 -1.40840645], [ 10.78546549 -15.81385374  -3.19441191]
237, 365.00873686087493, 430.0976688015198, [-0.69755886 39.99156042 -1.44181413], [10.79098901 -8.91429184 -3.34076774]
238, 282.40069974917367, 429.1331583907763, [-0.50546362 39.92821471 -1.33028481], [19.20952412 -6.33457109 11.15293204]
239, 403.2917535359729, 429.3707774842716, [-0.55883361 40.04151528 -1.31716334], [-5.33699932 11.33005627  1.31214641]
240, 488.31977657521304, 430.0752055663523, [-0.59801999 39.91751715 -1.5212772 ], [ -3.91863846 -12.39981285 -20.41138603]
241, 251.3059298201641, 430.0942860336882, [-0.5558559  39.91559757 -1.54881894], [ 4.21640922 -0.19195813 -2.75417341]
242, 281.58370725674155, 430.8046681165948, [-0.52155297 39.84866788 -1.74765043], [  3.43029281  -6.69296901 -19.88314912]
243, 340.9327989936728, 430.4124427192627, [-0.6565303  39.91882461 -1.56870659], [-13.49773275   7.01567356  17.89438425]
244, 529.8407432309333, 430.7925854681292, [-0.93120011 39.75959811 -1.54062079], [-27.4669805  -15.92265002   2.80857968]
245, 536.7144147476297, 430.8876276655041, [-0.94779851 39.80244231 -1.5388153 ], [-1.65984003  4.28441991  0.18054923]
246, 184.51253361020204, 430.94278602147466, [-0.96971333 39.71559967 -1.56248641], [-2.19148222 -8.68426409 -2.36711118]
247, 388.3871771571515, 430.0660548248982, [-0.69816892 39.70981944 -1.52596818], [27.15444131 -0.57802254  3.65182236]
248, 236.73163768948478, 429.89832521146263, [-0.60785522 39.54783979 -1.56938721], [  9.03136956 -16.197965    -4.34190298]
249, 199.33931200389844, 429.352859337948, [-0.34219595 39.49919567 -1.56692195], [26.56592722 -4.86441225  0.246526  ]
250, 229.81372354598153, 428.9789539809821, [-0.25213787 39.39001178 -1.52041765], [  9.00580775 -10.91838941   4.65043021]
251, 223.38114724247512, 429.36822299795676, [-0.24582334 39.26218335 -1.62154035], [  0.6314528  -12.78284241 -10.11227003]
252, 490.41156493598936, 429.886182716575, [-0.24277797 39.390481   -1.73625442], [  0.30453719  12.82976455 -11.4714069 ]
253, 309.90241161739533, 429.1967513440342, [-0.04843759 39.44422081 -1.63023635], [19.4340385   5.37398127 10.60180732]
254, 664.4326095217833, 429.37681005168434, [ 0.11173011 39.80543395 -1.65244624], [16.01676997 36.12131435 -2.22098933]
255, 542.1190261702792, 428.9765518800298, [-2.94942420e-03  3.99329209e+01 -1.49397250e+00], [-11.46795387  12.74869529  15.84737428]
256, 589.5689629434804, 429.49144606659837, [ 3.85034771e-02  3.98665055e+01 -1.64729037e+00], [  4.14529013  -6.64154238 -15.33178678]
257, 475.4614079243835, 429.7471101406399, [-0.04586796 39.79147604 -1.70274299], [-8.43714375 -7.50294451 -5.5452622 ]
258, 525.4295630601941, 429.2739518216848, [-0.08261727 39.82525562 -1.57426167], [-3.67493065  3.37795804 12.84813145]
259, 104.07238682491308, 429.12865909106745, [-0.10763009 39.82496465 -1.53161282], [-2.50128226 -0.02909714  4.26488526]
260, 305.346482294651, 428.6726150421615, [-0.27818655 39.76305881 -1.37075062], [-17.05564627  -6.19058348  16.08621988]
261, 359.9638556999359, 428.3267681800886, [-0.44478598 39.75376294 -1.19939657], [-16.65994288  -0.92958683  17.13540478]
262, 327.31130707635975, 428.30817514104524, [-0.79200164 39.755228   -0.96099372], [-34.72156634   0.14650555  23.8402856 ]
263, 491.6304811932021, 428.12804586796915, [-0.88449821 39.65817359 -0.85312307], [-9.24965703 -9.70544104 10.78706464]
264, 539.9799813185717, 428.3598643724126, [-0.7110377  39.60153953 -1.08558478], [ 17.34605184  -5.6634056  -23.24617086]
265, 488.0268222567388, 427.79297290791806, [-0.61969248 39.50232936 -0.99113559], [ 9.13452117 -9.92101754  9.44491872]
266, 669.4236327207835, 427.65566529185986, [-0.7584191  39.51745092 -0.83524759], [-13.87266151   1.51215639  15.58880022]
267, 297.8921923724415, 427.7214263183151, [-0.74443706 39.59688008 -0.85080052], [ 1.3982036   7.94291548 -1.55529328]
268, 342.07111870953196, 428.0535724936802, [-0.68305504 39.62609276 -1.00315493], [  6.13820241   2.92126866 -15.23544037]
269, 240.47833096438384, 427.4537487614416, [-0.56242406 39.57140224 -0.90183237], [12.06309757 -5.46905225 10.13225619]
270, 352.70831688445753, 427.76692862450216, [-0.49679022 39.60290342 -1.04086017], [  6.56338441   3.15011798 -13.9027803 ]
271, 151.72607274631756, 427.9650944169841, [-0.5736695  39.64898203 -1.04400799], [-7.6879284   4.60786074 -0.31478236]
272, 265.3954518723347, 428.4093353401713, [-0.58239447 39.68181049 -1.1645089 ], [ -0.87249621   3.28284617 -12.05009085]
273, 478.87879018774584, 428.0277006254795, [-0.33402774 39.74269674 -1.17239269], [24.83667276  6.08862516 -0.7883791 ]
274, 632.7825544959938, 427.76718872800797, [-0.29501845 39.72171452 -1.11924719], [ 3.90092914 -2.09822224  5.3145498 ]
275, 661.2869671074043, 427.5985610654848, [-0.56451031 39.51619387 -0.96142458], [-26.94918657 -20.55206527  15.78226112]
276, 314.5050970319814, 428.3942505533567, [-0.6698757  39.48275525 -1.14819885], [-10.53653884  -3.34386133 -18.67742638]
277, 351.1662910863141, 428.4001042747187, [-0.67271461 39.42936472 -1.15609842], [-0.28389058 -5.33905333 -0.78995736]
278, 345.05478580099674, 428.3139222627557, [-0.52685241 39.69802839 -1.16550391], [14.5862198  26.86636696 -0.94054912]
279, 215.4645201885224, 428.65950014377427, [-0.4772188  39.63785191 -1.30522064], [  4.96336129  -6.01764832 -13.97167323]
280, 381.60926860960825, 429.3321089646969, [-0.5830188  39.8108482  -1.37969713], [-10.58000053  17.29962962  -7.44764813]
281, 554.9967814995318, 428.90322028081886, [-0.38572463 39.95590145 -1.32076216], [19.72941737 14.50532457  5.89349688]
282, 186.69362737142146, 428.9603654765987, [-0.35723671 39.92368124 -1.36143054], [ 2.84879159 -3.22202129 -4.06683844]
283, 541.0439263127922, 429.63784391391886, [-0.54339314 39.82569136 -1.47384471], [-18.61564271  -9.79898762 -11.24141651]
284, 302.2234372490852, 429.84137930116134, [-0.56077619 39.78281885 -1.52701366], [-1.73830499 -4.28725058 -5.31689496]
285, 238.27277189220246, 429.7099042775437, [-0.54513054 39.83260898 -1.48854529], [1.56456531 4.97901314 3.84683659]
286, 481.3194040011358, 428.9634319077939, [-0.4417933  40.00185924 -1.29002218], [10.33372381 16.92502567 19.8523114 ]
287, 383.65603906277926, 429.26717140446374, [-0.36289065 40.13586598 -1.35194799], [ 7.89026464 13.40067399 -6.19258148]
288, 305.50040159444075, 428.2246881630477, [-0.34284256 39.97573283 -1.14381421], [  2.00480949 -16.01331539  20.81337813]
289, 155.19364275709165, 428.6660937398221, [-0.28488002 40.15410645 -1.21765851], [ 5.79625371 17.83736187 -7.38443021]
290, 219.95942672696265, 428.5526813626333, [-0.1673181  40.21871643 -1.20555557], [11.75619203  6.4609988   1.21029427]
291, 462.8999762792041, 428.8221960645328, [-3.25427905e-02  4.02881571e+01 -1.29553866e+00], [13.47753084  6.94406797 -8.99830942]
292, 343.2077799449087, 428.23206014396766, [-2.36239683e-02  4.03512567e+01 -1.09295886e+00], [ 0.89188223  6.30995739 20.25798043]
293, 312.1838805842917, 429.0600673745324, [-3.96701795e-02  4.05332938e+01 -1.20924873e+00], [ -1.60462112  18.20370894 -11.6289873 ]
294, 542.6981235731574, 428.26203810572065, [-9.00081071e-04  4.05628873e+01 -9.60361124e-01], [ 3.87700984  2.95934788 24.88876079]
295, 306.227791342913, 427.392912217433, [ 0.22365724 40.39186754 -0.87280624], [ 22.45573244 -17.10197118   8.75548827]
296, 423.2061448966995, 427.21199447262336, [ 0.0811208  40.42635516 -0.73088306], [-14.25364451   3.44876203  14.19231845]
297, 119.78414405765241, 427.4743591269335, [ 0.0830235  40.55310347 -0.72246178], [ 0.19026995 12.67483047  0.84212756]
298, 241.71433030811914, 427.2359778040152, [ 1.31577878e-02  4.05172839e+01 -6.27970503e-01], [-6.98657099 -3.58195279  9.4491278 ]
299, 529.8444424255763, 428.0220866605625, [-0.20748017 40.70062701 -0.63117924], [-22.06379569  18.33430649  -0.32087328]
300, 167.65101579079152, 428.50248096424156, [-0.15466977 40.76788507 -0.77725373], [  5.28103971   6.72580603 -14.60744921]
301, 223.1740975566291, 428.37873193966203, [-0.27643609 40.77382143 -0.64298449], [-12.17663225   0.59363657  13.42692422]
302, 452.2299202683732, 428.2658602204141, [-0.30925294 40.73923705 -0.61309276], [-3.28168426 -3.45843852  2.98917234]
303, 610.3121816223227, 427.02711536161195, [ 0.0620235  40.63420623 -0.42765724], [ 37.12764364 -10.50308163  18.54355255]
304, 358.6515278238094, 426.87039802666663, [ 0.086537   40.66275117 -0.31935842], [ 2.45134993  2.85449351 10.82988131]
305, 149.12833837602358, 427.1730449476669, [-0.05796943 40.62162397 -0.44380146], [-14.45064279  -4.11271955 -12.44430372]
306, 333.2957769547176, 427.28022649974037, [-2.77441715e-02  4.06609817e+01 -4.66100071e-01], [ 3.02252579  3.93576915 -2.22986104]
307, 364.1684396106265, 427.1071881680362, [ 5.95055672e-03  4.04591878e+01 -6.25546163e-01], [  3.36947282 -20.17938667 -15.94460916]
308, 345.63955742635494, 427.0890054816548, [-0.09463322 40.50816071 -0.51174321], [-10.05837748   4.89729142  11.3802952 ]
309, 428.2815511510171, 426.7100954219656, [ 0.16165504 40.68983042 -0.2255165 ], [25.62882614 18.16697123 28.62267141]
310, 149.73075685224143, 427.22008191501584, [-3.93737268e-02  4.08010226e+01 -2.16674211e-01], [-20.102877    11.11921695   0.88422857]
311, 306.02974442470315, 427.7637269675959, [-0.08259187 40.880805   -0.3596286 ], [ -4.32181464   7.97824075 -14.29543914]
312, 319.7569674614791, 427.94753197039665, [-0.08393386 40.9844172  -0.28094894], [-0.13419896 10.3612198   7.86796642]
313, 692.7231907028148, 427.6835927714063, [ 2.21218611e-03  4.08225068e+01 -4.64595074e-01], [  8.61460489 -16.19104464 -18.36461356]
314, 365.3346399410601, 427.3469250631981, [ 3.77090598e-02  4.08400763e+01 -2.83809144e-01], [ 3.54968737  1.75695976 18.07859299]
315, 441.7916045465901, 426.48935633588627, [ 0.27139468 40.6250949  -0.24230047], [ 23.36856175 -21.49814432   4.15086748]
316, 427.3237347826507, 427.72579523021807, [ 0.23412367 40.87016002 -0.53527482], [ -3.72710057  24.50651125 -29.29743485]
317, 516.0402596103252, 427.3658752599164, [ 0.25901997 40.78420589 -0.49111041], [ 2.48962973 -8.59541225  4.41644103]
318, 469.36943472695765, 427.4132758853746, [ 0.29490287 40.98602739 -0.20845929], [ 3.58828978 20.18214932 28.26511148]
319, 115.39707824945955, 427.55026423450954, [ 0.39329006 41.05221422 -0.20417448], [9.8387191  6.61868326 0.42848138]
320, 213.32247173221404, 427.47532704811255, [ 0.29249935 41.02324674 -0.17118948], [-10.07907036  -2.89674776   3.29849974]
321, 336.13864626847305, 428.1489099291492, [ 0.36878054 41.23225443 -0.18709217], [ 7.62811902 20.90076862 -1.59026847]
322, 533.4596543529115, 428.85627661815437, [ 0.41333985 41.41115328 -0.23028126], [ 4.45593057 17.88988551 -4.31890981]
323, 207.4925792405683, 428.5263163254944, [ 0.38113405 41.34739197 -0.16235258], [-3.22058004 -6.3761313   6.79286857]
324, 252.0026698921037, 427.98472026467743, [ 0.24599674 41.16320849 -0.17529841], [-13.51373108 -18.4183483   -1.2945836 ]
325, 245.66802909828039, 428.0815226932729, [ 0.23521494 41.163486   -0.23006067], [-1.07818032  0.02775137 -5.47622546]
326, 244.5635952348004, 427.91127654549246, [ 0.27033269 41.15396172 -0.16168322], [ 3.51177528 -0.95242851  6.83774526]
327, 470.0200482835982, 428.441382623099, [ 0.24618796 41.16993753 -0.42114958], [ -2.41447322   1.59758133 -25.94663639]
328, 169.80034012880157, 428.47008247914397, [ 0.36895939 41.17801597 -0.47008362], [12.27714386  0.80784405 -4.89340366]
329, 309.2231844303179, 429.1530135890557, [ 0.25959237 41.32083177 -0.50271007], [-10.93670249  14.28158016  -3.26264519]
330, 274.9121367792158, 428.57782147092234, [ 0.24848629 41.24107337 -0.3617655 ], [-1.11060766 -7.97584009 14.09445711]
331, 251.46559392718183, 428.94492901545476, [ 0.25417053 41.30663453 -0.4273146 ], [ 0.56842412  6.556116   -6.55491041]
332, 428.50688280290717, 429.0959901102801, [ 0.24511257 41.36254766 -0.39127926], [-0.90579626  5.59131244  3.60353457]
333, 369.7550109811323, 429.3394818842431, [ 0.19373327 41.39128729 -0.42942118], [-5.13792986  2.87396351 -3.81419222]
334, 360.3710019278634, 429.12292672807394, [ 0.44465478 41.45090989 -0.3060994 ], [25.09215025  5.96225996 12.3321783 ]
335, 358.11662929211747, 429.2854290996628, [ 0.30881136 41.42630018 -0.39011285], [-13.58434161  -2.46097073  -8.40134512]
336, 640.9357246061957, 428.22936549746476, [ 0.27402177 41.22052113 -0.21839663], [ -3.47895901 -20.57790495  17.17162119]
337, 308.16760747117866, 428.3003958485268, [ 0.2324104  41.27828458 -0.10024017], [-4.16113728  5.77634455 11.81564669]
338, 332.546091468029, 427.6293471513584, [ 0.10817791 41.11904993  0.09775589], [-12.42324907 -15.92346514  19.79960532]
339, 449.96915290773876, 427.4582350991062, [1.47904893e-02 4.10279630e+01 7.65571614e-02], [-9.3387417  -9.10869392 -2.11987242]
340, 307.3661746486763, 426.7517231093651, [ 0.20156603 40.89094245  0.17641904], [ 18.67755417 -13.70205336   9.98618824]
341, 232.2488227337929, 427.09082153751575, [ 1.72909679e-01  4.09364138e+01 -7.59355591e-03], [ -2.86563515   4.54713117 -18.40125997]
342, 394.78849015134864, 426.9495481537997, [ 0.10810958 40.76524677 -0.21802057], [ -6.48000947 -17.11670013 -21.04270154]
343, 730.317305270691, 426.959868574648, [ 0.30968221 40.79561469 -0.27837312], [20.15726216  3.03679264 -6.03525504]
344, 174.6314821773769, 426.5474911610121, [ 0.27240848 40.68092822 -0.19129739], [ -3.72737273 -11.46864686   8.70757333]
345, 314.54532217391113, 426.64994082944463, [ 0.27053122 40.79628122 -0.04237734], [-0.18772572 11.53529919 14.89200451]
346, 309.4140841879681, 427.0543156949077, [ 0.19318874 40.83752928 -0.2082642 ], [ -7.73424818   4.12480612 -16.58868584]
347, 573.4294506990633, 427.3067217445156, [ 0.32843863 40.88073062 -0.34705437], [ 13.52498897   4.32013453 -13.8790164 ]
348, 274.3871109510005, 427.61437843876587, [ 0.31588465 40.97757822 -0.35162005], [-1.25539784  9.68476016 -0.45656842]
349, 371.0133042155236, 427.1240113166925, [ 0.43046077 40.79014463 -0.41543385], [ 11.45761207 -18.74335963  -6.38137968]
350, 303.4991968931264, 427.63338103964327, [ 0.52264832 40.9186129  -0.50643135], [ 9.21875444 12.84682704 -9.09975025]
351, 273.4699636522226, 427.2994111614995, [ 0.49893317 40.95260817 -0.27094957], [-2.37151497  3.39952728 23.5481778 ]
352, 318.34343406399563, 427.33080017551686, [ 0.31546847 40.96413509 -0.20832305], [-18.34646992   1.1526918    6.26265188]
353, 476.13592962538706, 427.1066927973515, [ 0.30911203 40.94158701 -0.09667952], [-0.63564408 -2.25480793 11.16435326]
354, 402.3167588836271, 427.47087223889207, [ 0.31816453 40.95320812 -0.31434211], [  0.90525044   1.16211088 -21.7662592 ]
355, 152.59039930973103, 427.40140868173114, [ 0.45783002 40.98719699 -0.25945436], [13.96654857  3.39888755  5.48877533]
356, 479.57923142408924, 427.8708458006442, [ 0.29809134 41.08566875 -0.29372573], [-15.97386785   9.84717533  -3.42713763]
357, 386.74314659072076, 426.8315591730461, [ 0.30403678 40.85383403 -0.0788746 ], [  0.59454441 -23.18347204  21.48511348]
358, 295.2602557070788, 426.7627220030056, [ 0.36382882 40.84609536 -0.07035987], [ 5.97920357 -0.77386682  0.85147277]
359, 357.32146566076807, 426.97273704003163, [ 0.29114873 40.88717653 -0.107129  ], [-7.26800855  4.10811762 -3.67691308]
360, 559.7710199792314, 427.5944990088942, [ 0.28171983 40.98287559 -0.31724573], [ -0.94289018   9.56990556 -21.01167287]
361, 596.0821671842227, 426.8172205958414, [ 0.2647103  40.7946422  -0.16857833], [ -1.70095341 -18.82333907  14.86674025]
362, 145.7166977022721, 426.7338893329125, [ 0.33425733 40.774712   -0.18003569], [ 6.95470369 -1.99302033 -1.14573634]
363, 321.55734051503, 427.268187018591, [ 0.42581568 40.95460595 -0.22867689], [ 9.15583421 17.9893954  -4.86411947]
364, 236.19276634121775, 427.0284363342644, [ 0.34959952 40.8536224  -0.23694172], [ -7.62161603 -10.09835455  -0.8264835 ]
365, 421.88932569432836, 426.8783895454695, [ 0.49519874 40.80417867 -0.2698261 ], [14.55992281 -4.94437323 -3.28843812]
366, 345.55715629183726, 426.52506790696765, [ 0.53797641 40.66801662 -0.27216155], [  4.27776634 -13.61620568  -0.23354496]
367, 353.01234725122833, 425.88345382149447, [ 0.53018049 40.40629235 -0.2184792 ], [ -0.77959209 -26.17242661   5.36823557]
368, 566.8836546368823, 425.21468637753946, [ 0.58213213 40.08191509 -0.08996845], [  5.19516487 -32.43772618  12.85107429]
369, 359.4067308624652, 425.11379550462283, [ 0.57037033 39.90719913 -0.15650885], [ -1.17618052 -17.47159566  -6.6540392 ]
370, 666.9066647669024, 425.4550800472835, [ 0.1748534  40.01489867 -0.24678525], [-39.55169275  10.76995444  -9.02764023]
371, 378.4718265320297, 425.32233762618506, [ 0.22807717 39.91830165 -0.25120163], [ 5.32237729 -9.65970298 -0.44163774]
372, 332.8467898561682, 424.9138306474345, [ 0.39955168 39.70521007 -0.10952977], [ 17.14745042 -21.30915777  14.16718548]
373, 117.54171786529614, 424.9509186140973, [ 0.42360591 39.67791679 -0.15252645], [ 2.40542303 -2.72932814 -4.29966763]
374, 198.0030762018243, 425.1568671264749, [ 0.2408527  39.579937   -0.29681863], [-18.27532137  -9.79797905 -14.42921828]
375, 127.79882145541683, 425.25305368686196, [ 0.29000599 39.64566203 -0.35091653], [ 4.91532929  6.57250349 -5.40979036]
376, 397.5524525727822, 424.99220940445406, [ 0.27561091 39.6066433  -0.18518959], [-1.43950803 -3.90187347 16.57269476]
377, 307.3105949031274, 425.133420220353, [ 0.33125815 39.54781692 -0.30555948], [  5.5647237   -5.88263793 -12.03698933]
378, 398.85189307227955, 425.0978327456436, [ 0.24108058 39.63866542 -0.24228033], [-9.01775617  9.08485019  6.32791458]
379, 365.34801785087365, 424.86306038206976, [ 0.29330274 39.62807534 -0.0778202 ], [ 5.2222152  -1.05900742 16.44601337]
380, 344.8703928481172, 424.7857276244715, [2.80083543e-01 3.96404812e+01 4.97695309e-03], [-1.32191924  1.24058989  8.27971537]
381, 235.18792280927696, 424.7947121631165, [2.44984673e-01 3.96383364e+01 6.87716540e-03], [-3.50988698 -0.21448242  0.19002123]
382, 314.9235317693165, 424.64949342698833, [ 0.50223602 39.65801605  0.16296944], [25.72513485  1.96796291 15.60922715]
383, 99.80177692107313, 424.7021366440215, [ 0.46351952 39.63841183  0.07369099], [-3.8716502  -1.96042157 -8.92784511]
384, 591.1076565087294, 424.6998575125501, [ 0.48067478 39.75540074  0.15030312], [ 1.71552646 11.69889065  7.6612131 ]
385, 416.2844768540552, 424.8893238790201, [6.56212342e-01 3.98369852e+01 1.83920687e-02], [ 17.5537558    8.15844301 -13.19110481]
386, 319.97386767222457, 424.93677909096004, [ 0.79560487 39.95966529  0.1661152 ], [13.93925305 12.26801242 14.77231279]
387, 162.92953623860748, 424.9674879328552, [ 0.804703   39.93043283  0.09329394], [ 0.9098123  -2.92324659 -7.28212597]
388, 180.6548133202736, 424.9031104607049, [ 0.70100911 39.92895572  0.10691425], [-10.36938901  -0.14771111   1.36203128]
389, 433.9044481758756, 424.8201836231037, [ 0.68689468 39.92182217  0.22136466], [-1.41144219 -0.71335471 11.44504122]
390, 249.2055083084337, 424.7766424638049, [ 0.56868168 39.88623255  0.18522169], [-11.82130086  -3.55896199  -3.61429695]
391, 400.4252313900082, 424.73851369726907, [ 0.46823479 39.70860156  0.06456199], [-10.044688   -17.7630986  -12.06597073]
392, 486.2019754542807, 424.7668624843141, [ 0.51897147 39.87811941  0.17914822], [ 5.07366732 16.9517843  11.45862334]
393, 388.8812921120376, 424.90034485042145, [ 0.48386669 39.80433077 -0.04792206], [ -3.51047824  -7.37886382 -22.70702801]
394, 224.56314902548692, 425.0253329950425, [ 0.42415979 39.76427616 -0.17367466], [ -5.97068977  -4.00546062 -12.5752595 ]
395, 160.52691069111302, 425.08271103796534, [ 0.41355679 39.81289888 -0.19082646], [-1.06029959  4.86227192 -1.71517994]
396, 656.4984908030947, 424.9324280129309, [ 2.66305238e-01  3.98200353e+01 -2.97296417e-02], [-14.72515546   0.71364232  16.10968142]
397, 254.09911112402352, 425.12537805928224, [ 0.21227445 39.95380609 -0.06981797], [-5.40307911 13.37707827 -4.00883269]
398, 243.82625331761338, 424.9620091875404, [ 0.39373468 39.86503943 -0.05668549], [18.14602356 -8.87666541  1.31324808]
399, 112.4016904982652, 424.85828976195904, [3.52924224e-01 3.98260258e+01 2.26974125e-02], [-4.08104581 -3.90136708  7.93829003]
400, 401.7067247654466, 424.9844949798117, [ 3.82689916e-01  3.99330035e+01 -1.86269686e-02], [ 2.97656923 10.69777682 -4.13243811]
401, 691.1202168023196, 424.8124295376547, [ 0.40654007 39.90326773  0.14424534], [ 2.38501504 -2.97358017 16.28723095]
402, 254.62650389227753, 424.71991732990347, [ 0.36836092 39.7924474   0.16305726], [ -3.8179142  -11.08203278   1.88119143]
403, 273.8125018312876, 424.7001134000512, [ 0.31444469 39.64255598  0.09411072], [ -5.39162385 -14.98914232  -6.89465307]
404, 383.5927620923329, 424.79578495807186, [1.61375600e-01 3.95437503e+01 9.66196616e-03], [-15.30690862  -9.88057163  -8.44487583]
405, 406.5860053720371, 424.75747880950075, [2.43205268e-01 3.92793155e+01 2.31374060e-02], [  8.18296678 -26.44347629   1.34754399]
406, 490.77040985207896, 424.92528690312247, [ 0.44824178 39.09783826 -0.06466775], [ 20.50365152 -18.14772387  -8.78051578]
407, 649.0898672922203, 425.2681693190962, [ 0.56537822 39.19216871 -0.35095255], [ 11.71364365   9.4330451  -28.62847984]
408, 218.74095143350655, 425.28568611162854, [ 0.51400423 39.0930679  -0.3331641 ], [-5.13739937 -9.91008056  1.77884477]
409, 463.023807606231, 425.13954507845034, [ 0.51718814 39.05963155 -0.21129913], [ 0.31839172 -3.34363514 12.18649686]
410, 307.4227023055638, 424.9282337575413, [ 0.58189607 39.12721938 -0.04653404], [ 6.47079227  6.75878302 16.47650934]
411, 244.78687858078624, 424.91632498584806, [ 0.47515624 39.28709831 -0.14223926], [-10.6739828   15.98789292  -9.5705216 ]
412, 566.5010247028565, 424.8698331820636, [ 0.2675497  39.4904431  -0.10903781], [-20.76065378  20.33447877   3.32014469]
413, 88.8430450779387, 424.8150623896809, [ 0.3220772  39.41291764 -0.07442831], [ 5.45274991 -7.75254629  3.46094977]
414, 590.9316132487436, 424.9173948265978, [ 0.32024118 39.28575873 -0.1452588 ], [ -0.18360176 -12.71589085  -7.08304905]
415, 353.6769135990119, 424.77452430446203, [ 2.24334223e-01  3.94285687e+01 -1.17570055e-02], [-9.59069578 14.28099788 13.35017968]
416, 484.4373633497979, 424.8347259419123, [ 0.4767128  39.58379743 -0.08191769], [25.2378577  15.52287223 -7.01606871]
417, 210.8282092675119, 424.82829143012407, [ 5.68807900e-01  3.97083415e+01 -2.04685557e-02], [ 9.20950996 12.45440815  6.14491368]
418, 191.60331955270937, 424.9423371281058, [ 0.68244141 39.74242683 -0.08006446], [11.36335052  3.40853163 -5.95959064]
419, 273.29980094415583, 425.09957861968155, [ 0.6655769  39.87947357 -0.1455766 ], [-1.68645025 13.70467409 -6.5512139 ]
420, 341.94991015183086, 425.22174722446863, [ 0.67576799 39.99331056 -0.15940485], [ 1.01910893 11.38369953 -1.38282491]
421, 140.07870492762285, 425.10044201001904, [ 0.65774184 39.9999811  -0.05533585], [-1.8026157   0.66705359 10.40690028]
422, 361.35265082398837, 425.0794364460337, [ 0.55173747 39.9065315  -0.1314133 ], [-10.6004369   -9.34495986  -7.60774534]
423, 619.8937647267473, 424.9425941790086, [ 0.55034285 39.86497492 -0.04130469], [-0.1394612  -4.15565842  9.01086115]
424, 242.2512533688599, 424.94029487525813, [ 0.5483336  39.73809506 -0.11429115], [ -0.20092512 -12.68798617  -7.29864558]
425, 371.8984455299924, 424.87114914255994, [ 6.36138682e-01  3.97707754e+01 -1.30652625e-02], [ 8.78050794  3.26803401 10.12258827]
426, 170.01409986705272, 424.7520507068086, [ 0.56619308 39.81821594  0.14576698], [-6.99455993  4.74405454 15.8832244 ]
427, 877.426595666702, 424.8337735034435, [ 0.60080178 39.99967098  0.28538566], [ 3.46086939 18.14550434 13.96186756]
428, 224.80923186314538, 424.84914273939046, [ 0.5842955  40.01809174  0.28478362], [-1.6506281   1.84207582 -0.06020341]
429, 98.15546876418708, 424.8992029101483, [ 0.64370455 40.05674411  0.29714454], [5.9409058  3.86523701 1.23609129]
430, 632.4057727459034, 424.8414334890767, [ 0.65452406 39.87058691  0.10455436], [  1.08195108 -18.61572045 -19.2590176 ]
431, 524.5655165553434, 425.08276758769136, [ 0.60518808 39.96235174 -0.08430517], [ -4.93359884   9.1764828  -18.88595283]
